p		#cnt 1
1
30
1040 0 31
1034.01 75.6378 32
1028.03 151.276 33
1022.75 230.162 34
1015.33 309.394 35
1008.61 388.883 36
1003.8 468.598 37
1001.41 548.436 38
1000.77 628.25 39
1002.83 708.038 40
1005.79 787.734 41
1006.83 867.365 42
1006.84 946.993 43
1008.44 1026.6 44
1010.29 1106.15 45
1009.09 1185.61 46
1006.17 1264.93 47
1004.36 1344.34 48
1002.85 1423.83 49
998.305 1503.12 50
992.408 1582.21 51
984.548 1661.12 52
973.987 1739.7 53
959.026 1817.55 54
942.831 1895.14 55
929.335 1973.41 56
924.089 2052.86 57
924.355 2132.62 58
919.728 2212.37 59
904.968 2290.97 60
894.612 2368.24 61
-5.98515 75.6378 0 
-5.98515 75.6378 -0.0151804 
-5.2826 78.8866 0.0228975 
-5.92013 79.3404 -0.00614423 
-4.72399 79.6352 -0.0215864 
-2.99655 79.8256 -0.0187849 
-1.92649 79.8786 -0.00883994 
-1.44068 79.8546 -0.00433975 
-1.13444 79.7994 -0.00358599 
-0.86025 79.7386 -0.0032413 
-0.622754 79.685 -0.00278796 
-0.403665 79.6343 -0.00281175 
-0.17133 79.5789 -0.00299165 
0.0522249 79.5222 -0.00246899 
0.209784 79.4714 -0.00150697 
0.313909 79.4228 -0.00127309 
0.450706 79.3813 -0.00238422 
0.692973 79.3511 -0.00342446 
0.966641 79.3326 -0.00330095 
1.20879 79.3159 -0.00272167 
1.40335 79.3039 -0.00216519 
1.55946 79.2993 -0.00171854 
1.67433 79.3001 -0.0010602 
1.72663 79.2917 -0.00018488 
1.72227 79.2743 0.000201666 
1.72017 79.2645 -0.000244165 
1.77034 79.2606 -0.00100848 
1.86686 79.2643 -0.00123549 
1.95646 79.2798 -0.00108708 
2.04063 79.2895 -0.00108615 
p		#cnt 2
1
30
1080 0 62
1068.26 83.9428 63
1056.51 167.886 64
1050.18 249.224 65
1042.23 329.624 66
1035.28 409.497 67
1030.58 489.16 68
1029.08 568.754 69
1028.8 648.358 70
1030.37 727.995 71
1032.72 807.584 72
1034.77 887.124 73
1035.26 966.819 74
1036.09 1046.58 75
1037.09 1126.23 76
1036.58 1205.83 77
1033.5 1285.29 78
1030.07 1364.7 79
1028.73 1444.21 80
1025.06 1523.81 81
1020 1603.31 82
1011.59 1682.83 83
999.97 1762.05 84
984.318 1840.45 85
967.731 1917.92 86
953.822 1995.54 87
949.438 2073.82 88
951.372 2152.61 89
946.253 2233.57 90
930.039 2314.47 91
914.797 2398.8 92
-11.7432 83.9428 0 
-11.7432 83.9428 -0.0467537 
-6.33633 81.3387 0.0102582 
-6.26705 80.4928 -0.0095191 
-4.90032 80.1185 -0.0208876 
-3.19893 79.9788 -0.0191932 
-1.98241 79.88 -0.0110728 
-1.36592 79.8019 -0.00530342 
-1.03034 79.7309 -0.00355737 
-0.765705 79.6668 -0.00315881 
-0.52751 79.6081 -0.00285365 
-0.305502 79.5555 -0.00280823 
-0.0769777 79.5034 -0.0028754 
0.138066 79.4529 -0.00240588 
0.290701 79.4051 -0.00134719 
0.354694 79.354 -0.000273824 
0.42104 79.296 -0.00229564 
0.731008 79.2446 -0.00458923 
1.07285 79.2145 -0.0037793 
1.32881 79.1973 -0.00265184 
1.51086 79.1948 -0.00196328 
1.65665 79.2053 -0.00173429 
1.78064 79.2266 -0.00127957 
1.83032 79.2391 0.000198636 
1.76741 79.2315 0.00095863 
1.72916 79.2218 -0.000145923 
1.79332 79.2051 -0.00134462 
1.9258 79.2052 -0.00180922 
2.07015 79.2266 -0.00160391 
2.19058 79.2396 -0.00131228 
p		#cnt 3
1
30
1120 0 93
1117.87 73.4884 94
1115.74 146.977 95
1110.9 221.658 96
1105.92 297.081 97
1100.52 373.333 98
1096.21 449.473 99
1089.25 526.117 100
1085.43 602.899 101
1082.6 680.03 102
1082.12 757.399 103
1081.85 835.109 104
1081.81 912.826 105
1080.12 990.886 106
1078.06 1069.02 107
1074.4 1147.83 108
1070.81 1227.11 109
1067.52 1306.79 110
1064.64 1386.7 111
1058.7 1465.51 112
1051.75 1543.96 113
1043.4 1622.16 114
1033.59 1700.6 115
1022.89 1779.59 116
1012.66 1858.63 117
1005.58 1937.17 118
999.253 2015.71 119
991.494 2094.27 120
981.55 2171.5 121
969.478 2247.16 122
954.935 2320.63 123
-2.13133 73.4884 0 
-2.13133 73.4884 0.0218776 
-4.83567 74.6815 0.0213838 
-6.0461 75.2693 0.0104025 
-6.70243 75.8845 0.00868459 
-7.58909 76.4987 0.0133152 
-8.68335 77.0674 0.0132649 
-9.52531 77.4885 0.00718967 
-9.76165 77.8174 -0.000824608 
-9.44653 78.0748 -0.00745375 
-8.64446 78.2757 -0.0128493 
-7.51228 78.4294 -0.0161646 
-6.15936 78.5684 -0.0185743 
-4.65923 78.6961 -0.0195526 
-3.15872 78.821 -0.0182851 
-1.80651 78.9031 -0.0158024 
-0.624738 78.9527 -0.0142155 
0.373456 78.9835 -0.00928085 
0.865248 78.9982 -0.00471206 
1.21563 79.019 -0.00387698 
1.45993 79.0357 -0.00247105 
1.61848 79.0517 -0.00161829 
1.74556 79.0731 -0.00195178 
1.89867 79.1096 -0.00131772 
1.91576 79.1228 0.000648909 
1.83094 79.1154 0.00127145 
1.75424 79.1074 0.000437565 
1.79892 79.1005 -0.00177429 
1.9901 79.1168 -0.00252584 
2.14489 79.1423 -0.00187718 
p		#cnt 4
1
30
1160 0 124
1159.3 77.7742 125
1158.59 155.548 126
1154.3 233.756 127
1148.36 311.921 128
1140.78 389.92 129
1130.97 467.9 130
1119.55 545.927 131
1108.83 624.311 132
1100.91 703.3 133
1096.4 782.705 134
1095.23 862.281 135
1096.63 941.666 136
1099.67 1020.85 137
1102.73 1099.99 138
1104.67 1178.98 139
1104.92 1257.88 140
1102.6 1336.63 141
1095.71 1415.3 142
1086.16 1493.91 143
1076.4 1572.69 144
