p		#cnt 0
1
30
1000 0 0
1007.75 55.5855 1
1015.49 111.171 2
1010.62 174.534 3
1003.4 239.723 4
996.569 306.391 5
989.015 374.093 6
980.362 442.546 7
971.525 511.48 8
962.345 580.639 9
952.014 649.968 10
941.305 719.27 11
930.058 788.618 12
917.207 857.822 13
902.993 926.721 14
887.394 994.994 15
869.983 1063.01 16
851.243 1130.73 17
832.134 1198.34 18
812.055 1265.6 19
790.647 1332.42 20
768.544 1398.86 21
745.925 1465.11 22
723.195 1530.96 23
701.028 1595.96 24
682.508 1661.89 25
663.567 1728.82 26
637.706 1792.99 27
605.91 1853.98 28
576.404 1914.36 29
547.808 1972.08 30
7.7461 55.5855 0 
7.7461 55.5855 0.152603 
-4.87542 63.3629 0.115185 
-7.04867 65.2316 -0.0144613 
-6.18344 66.8306 -0.00969035 
-6.42821 67.9576 0.0103623 
-7.35229 68.8007 0.0097926 
-7.75538 69.4101 0.000973359 
-7.7324 69.8924 -0.00324977 
-7.4713 70.2808 -0.00535859 
-7.14137 70.5768 -0.00494465 
-6.89066 70.7808 -0.00287562 
-6.81778 70.8984 0.000445586 
-6.99923 70.9296 0.00443617 
-7.4331 70.8882 0.00768386 
-8.04071 70.7969 0.00953352 
-8.73542 70.682 0.0103001 
-9.45538 70.5696 0.0101824 
-10.1381 70.4688 0.00920318 
-10.7312 70.3893 0.00753557 
-11.1816 70.3506 0.00480525 
-11.4492 70.3619 0.00285904 
-11.6404 70.387 0.00193091 
-11.7283 70.4281 -8.16222e-05 
-11.6777 70.5043 -0.00158878 
-11.6001 70.596 -0.000905254 
-11.5866 70.6623 -0.000709579 
-11.554 70.7108 -0.000122211 
-11.6103 70.6975 0.00150645 
-11.7124 70.6506 0.00186256 
p		#cnt 1
1
30
1040 0 31
1042.63 77.6632 32
1045.25 155.326 33
1040.63 228.137 34
1033.99 299.658 35
1025.67 370.481 36
1016.66 440.947 37
1007.97 511.357 38
999.156 581.75 39
988.103 651.908 40
977.008 721.947 41
966.274 791.958 42
953.474 861.759 43
939 931.239 44
923.818 1000.62 45
905.612 1069.25 46
886.464 1137.68 47
867.395 1206.03 48
847.367 1274.01 49
825.51 1341.38 50
803.065 1408.54 51
779.506 1475.56 52
756.485 1542.79 53
736.068 1610.74 54
718.354 1679.1 55
696.928 1745.55 56
669.308 1809.05 57
638.726 1871.32 58
607.326 1933.96 59
574.261 1997.38 60
535.533 2060.73 61
2.62628 77.6632 0 
2.62628 77.6632 0.0593948 
-4.61994 72.8103 0.0356786 
-6.36322 71.5456 0.0144726 
-6.89621 70.879 0.0064182 
-7.39494 70.578 0.00734259 
-7.78209 70.48 0.0032927 
-7.8311 70.5255 -0.00196594 
-7.5774 70.6664 -0.00515253 
-7.21865 70.8392 -0.00515502 
-6.9391 70.9935 -0.00314528 
-6.84534 71.1107 0.000193851 
-7.0233 71.1634 0.00449099 
-7.48354 71.15 0.00792488 
-8.11529 71.073 0.00966502 
-8.82737 70.9658 0.0103551 
-9.55609 70.8523 0.0101957 
-10.243 70.7363 0.00924627 
-10.8395 70.626 0.0076957 
-11.3114 70.5489 0.00553952 
-11.6293 70.5164 0.00333772 
-11.8228 70.5259 0.00187132 
-11.9207 70.5672 0.000255608 
-11.8853 70.6334 -0.00159305 
-11.7658 70.7048 -0.00188727 
-11.6765 70.7601 -0.00119271 
-11.6306 70.7925 -0.000247558 
-11.6603 70.7822 0.00110976 
-11.7692 70.7269 0.00225411 
-11.9347 70.6282 0.00276641 
p		#cnt 2
1
30
1080 0 62
1079.7 70.6808 63
1079.4 141.362 64
1075.17 212.405 65
1069.36 283.381 66
1062.08 354.469 67
1052.95 425.146 68
1044.52 495.94 69
1036.52 567.271 70
1026.01 638.443 71
1014.44 708.877 72
1004.19 779.399 73
992.891 849.992 74
978.486 919.789 75
962.781 989.361 76
944.695 1058.84 77
925.265 1127.66 78
906.775 1196.66 79
887.92 1265.72 80
865.369 1333.45 81
841.5 1400.79 82
817.891 1468.33 83
795.256 1535.64 84
775.748 1603.46 85
756.37 1671.27 86
734.233 1738.65 87
709.774 1805.38 88
679.681 1869.39 89
645.115 1931.2 90
606.288 1992.12 91
567.736 2053.58 92
-0.302382 70.6808 0 
-0.302382 70.6808 0.0348297 
-4.22455 71.0437 0.0270861 
-5.55002 70.9591 0.0126423 
-6.28536 70.8681 0.00940199 
-6.95289 70.8051 0.00905827 
-7.50705 70.8005 0.00580544 
-7.7335 70.8571 0.000114615 
-7.56969 70.9845 -0.00464985 
-7.19921 71.1571 -0.0056755 
-6.872 71.32 -0.00390313 
-6.71465 71.4563 -0.000826753 
-6.83404 71.5314 0.00406359 
-7.31377 71.5154 0.00874511 
-8.02276 71.4281 0.010488 
-8.76678 71.3117 0.0104088 
-9.49317 71.2018 0.01005 
-10.1865 71.0871 0.00946863 
-10.8186 70.9412 0.00860928 
-11.3671 70.8061 0.00691955 
-11.7648 70.7189 0.00432163 
-11.982 70.6868 0.00189635 
-12.0558 70.6948 0.000150583 
-12.0239 70.7243 -0.0012275 
-11.9094 70.781 -0.00223877 
-11.7552 70.8531 -0.00233029 
-11.6404 70.918 -0.00118183 
-11.629 70.9301 0.000807925 
-11.746 70.8597 0.00292552 
-11.9678 70.7232 0.00392321 
p		#cnt 3
1
30
1120 0 93
1120.72 63.0694 94
1121.45 126.139 95
1116.1 192.208 96
1109.68 259.888 97
1101.63 328.349 98
1092.83 397.716 99
1084.63 468.488 100
1074.52 539.339 101
1063.83 610.379 102
1054.74 682.149 103
1046.21 754.383 104
1035.92 825.517 105
1023.68 895.93 106
1009.04 966.007 107
988.754 1034.57 108
969.093 1103.43 109
950.887 1173.56 110
932.244 1243.78 111
912.889 1314.59 112
885.794 1383.41 113
859.052 1451.26 114
836.403 1519.84 115
818.465 1589.18 116
799.744 1657.42 117
774.384 1722.78 118
751.814 1788.97 119
727.147 1854.83 120
