p		#cnt 0
1400.82 1952.13 305
1433.33 2022.72 306
1451.29 2092.42 307
1426.6 2160.67 308
1409.97 2231.07 309
5.2374 69.5832 0 
5.2374 69.5832 0.171281 
-13.5858 73.6126 0.134849 
-18.6657 74.5213 0.0155454 
-15.6834 74.6706 -0.107155 
-5.94624 74.5501 -0.0983221 
-2.69345 74.7081 -0.0150934 
-1.06757 74.9846 -0.0251388 
0.788841 75.1967 -0.0204936 
2.0931 75.154 -0.0143195 
3.16058 75.0344 -0.011635 
3.86727 75.0227 -0.00727642 
4.29584 74.9939 -0.00541293 
4.61779 75.0856 -0.00276012 
4.70884 75.1067 -0.000886365 
4.85649 75.1126 -0.00299037 
5.1708 75.0939 -0.00550983 
5.64407 74.9935 -0.0068978 
6.15937 75.0704 -0.00643598 
6.64969 75.1368 -0.00668488 
7.21267 75.0785 -0.00726553 
7.7761 74.9257 -0.00716902 
8.29218 74.7778 -0.00680419 
8.75638 74.6587 -0.00610719 
9.20731 74.721 -0.0058392 
9.70376 74.6808 -0.00739014 
10.3116 74.4113 -0.009421 
10.9759 74.2353 -0.00926852 
11.5867 74.4528 -0.00894164 
12.2325 74.6067 -0.00929507 
p		#cnt 10
1
30
1400 0 310
1403.19 72.2484 311
1406.37 144.497 312
1391.27 222.706 313
1372.63 302.796 314
1381.13 385.235 315
1401.44 462.484 316
1370.2 531.139 317
1342.06 603.77 318
1343.78 684.85 319
1361.48 763.623 320
1382.28 837.733 321
1375.12 914.92 322
1386.83 993.687 323
1390.81 1070.8 324
1376.23 1141.15 325
1355.91 1216.37 326
1382.67 1293.93 327
1411.46 1369 328
1384.15 1438.92 329
1357.24 1513.35 330
1374.74 1592.13 331
1408.22 1663.14 332
1420.08 1738.85 333
1429.47 1815.55 334
1423.37 1891.16 335
1418 1969.9 336
1478.3 2024.37 337
1485.75 2103.03 338
1463.69 2179.1 339
1401.32 2243.21 340
3.18501 72.2484 0 
3.18501 72.2484 0.169652 
-15.0991 78.2095 0.0900275 
-20.2327 77.0583 0.0344427 
-17.3837 77.433 -0.139209 
-3.58706 76.0931 -0.11344 
-1.78105 75.4938 0.0163976 
-1.06247 75.0403 -0.0242951 
1.24502 74.9918 -0.0232626 
2.39969 74.8757 -0.0108177 
3.28352 74.7205 -0.0113803 
4.01725 74.8348 -0.00726039 
4.38433 74.8051 -0.00222066 
4.50399 74.8048 -0.00228804 
4.72643 74.9042 -0.00337325 
4.9687 74.9869 -0.00408762 
5.34127 74.8062 -0.0050378 
5.72519 74.6121 -0.00670921 
6.27037 74.8346 -0.00777806 
6.79144 75.0293 -0.0068681 
7.35458 74.899 -0.00731033 
7.86743 74.6523 -0.00711629 
8.38895 74.5643 -0.00666146 
8.877 74.4964 -0.00606294 
9.30923 74.5243 -0.00532772 
9.79122 74.5573 -0.00812938 
10.3287 73.9589 -0.0101119 
11.0646 73.891 -0.00913289 
11.764 74.1079 -0.00915522 
12.3333 74.6683 -0.00881924 
p		#cnt 11
1
30
1440 0 341
1428.51 86.5685 342
1417.02 173.137 343
1396.61 253.796 344
1381.89 334.259 345
1403.34 413.542 346
1416.07 494.046 347
1376.39 565.655 348
1345.98 638.115 349
1360.07 715.84 350
1386.11 791.765 351
1389.49 870.737 352
1387.03 948.833 353
1408.5 1024.57 354
1410.42 1103.09 355
1379.48 1174.96 356
1362.67 1251.54 357
1404.95 1321.82 358
1428.04 1399.69 359
1390.34 1472.18 360
1366.47 1546.44 361
1397.83 1619.25 362
1427.44 1693.51 363
1446.64 1769.55 364
1447.66 1847.38 365
1426.6 1921.89 366
1439.31 1998.27 367
1503.11 2051.15 368
1510.31 2134.96 369
1468.52 2213.26 370
1396.02 2278.27 371
-11.4878 86.5685 0 
-11.4878 86.5685 0.055785 
-20.4153 80.659 0.107591 
-23.9482 78.8314 -0.052552 
-12.9073 76.4326 -0.173237 
-1.8187 75.7043 -0.0743252 
-0.571028 75.9993 0.0147483 
-0.8594 75.493 -0.0120358 
1.18314 75.0909 -0.0280294 
2.68795 74.6372 -0.0137081 
3.58025 74.6665 -0.00969421 
4.21425 74.7499 -0.0058167 
4.47084 74.718 -0.00128228 
4.5458 74.7406 -0.00164324 
4.73121 74.842 -0.00306287 
4.9955 74.9081 -0.00459768 
5.3852 74.6388 -0.00616208 
5.87255 74.4569 -0.00718038 
6.4444 74.7657 -0.00812223 
7.01964 74.9566 -0.00748514 
7.55669 74.7283 -0.00733486 
8.09713 74.5145 -0.00706633 
8.60533 74.3869 -0.00624597 
9.05466 74.3804 -0.00530823 
9.45315 74.4883 -0.00583017 
10.0133 74.3854 -0.00941888 
10.5753 73.7093 -0.0101911 
11.3381 73.6506 -0.00895861 
12.0627 74.0566 -0.00929351 
12.6298 74.7125 -0.00871083 
p		#cnt 12
1
30
1480 0 372
1487.05 77.9649 373
1494.09 155.93 374
1498.07 232.88 375
1497.99 309.319 376
1498.49 385.344 377
1496.79 460.787 378
1495.82 535.935 379
1494.47 610.768 380
1491.89 685.207 381
1491.16 759.568 382
1481.76 833.374 383
1471.5 906.861 384
1472.95 980.622 385
1472.04 1054.5 386
1468.49 1128.64 387
1465.43 1202.97 388
1458.86 1277.22 389
1454.54 1351.4 390
1462.1 1425.31 391
1468.05 1499.35 392
1468.81 1573.53 393
1483.06 1646.71 394
1492.21 1721.06 395
1489.58 1796.64 396
1491.5 1872.73 397
1503.66 1948.43 398
1519.04 2023.95 399
1535.64 2100.29 400
1557.91 2176.03 401
1589.91 2248.58 402
7.04603 77.9649 0 
7.04603 77.9649 0.0199436 
3.97501 76.9499 0.0339365 
1.58688 76.3895 0.0190111 
1.28662 75.8854 -0.006245 
2.03658 75.4864 -0.011635 
2.90271 75.1491 -0.0104176 
3.57266 74.8647 -0.00719486 
4.0365 74.6321 -0.00545029 
4.33132 74.4307 -0.000976703 
4.17086 74.251 0.00491123 
3.90235 74.0925 0.000239543 
4.15587 73.9762 -0.00467318 
4.41503 73.897 -0.00237544 
4.54734 73.8453 -0.00152213 
4.69181 73.8172 -0.00253854 
4.96088 73.8299 -0.00491999 
5.39521 73.8624 -0.0062003 
5.77908 73.8161 -0.00347041 
5.945 73.7922 -0.00227896 
6.20644 73.7931 -0.00474423 
6.63868 73.7218 -0.00693619 
7.22959 73.6686 -0.00889006 
7.95186 73.7168 -0.00996857 
8.71118 73.7214 -0.00988151 
9.45976 73.6251 -0.00996839 
10.2225 73.4905 -0.00992999 
10.9688 73.3433 -0.00968228 
11.7116 73.1349 -0.00986719 
12.4352 72.8238 -0.00996659 
p		#cnt 13
1
30
1520 0 403
1529.37 70.7765 404
1538.73 141.553 405
1539.57 214.79 406
1538.61 288.529 407
1535.42 362.415 408
1533.92 436.337 409
1533.35 509.945 410
1531.04 583.864 411
1529.64 657.472 412
1528.01 730.94 413
1522.94 804.192 414
1520.41 877.209 415
1513.49 950.446 416
1509.89 1023.97 417
1506.79 1097.17 418
1500.62 1170.53 419
1495.22 1243.82 420
1494.76 1317.34 421
1496.02 1391.14 422
1500.1 1464.75 423
1507.57 1538.23 424
1515.39 1611.65 425
1521.56 1685.31 426
1525.13 1759.5 427
1525.98 1834.02 428
1531.84 1908.22 429
1544.4 1982.52 430
1560.95 2055.87 431
1578.95 2129.29 432
1593.06 2203.38 433
9.36729 70.7765 0 
9.36729 70.7765 0.0813608 
0.834336 73.2374 0.0435837 
-0.200037 73.6623 -0.00853395 
1.01939 74.026 -0.017495 
1.98383 74.0784 -0.0111724 
2.80459 73.9997 -0.0103557 
3.47274 73.9019 -0.007633 
3.95028 73.7913 -0.00529131 
4.24284 73.6898 -0.00232006 
4.36075 73.6059 -0.00179856 
4.4671 73.5119 0.000730908 
4.30719 73.4489 0.0013575 
4.37007 73.4223 -0.00193923 
4.50605 73.4123 -0.00164865 
4.62176 73.4142 -0.00171449 
4.78832 73.4229 -0.00300467 
5.06293 73.427 -0.00428066 
5.38459 73.4373 -0.0041479 
5.67026 73.4448 -0.00379388 
5.97634 73.4319 -0.00470142 
6.38439 73.4049 -0.00643613 
6.92681 73.3771 -0.00820319 
7.58676 73.3632 -0.00945065 
8.31335 73.373 -0.00990962 
9.04917 73.3317 -0.00987382 
9.78143 73.2227 -0.00977807 
10.4996 73.0748 -0.00974655 
11.222 72.9108 -0.00989365 
11.9636 72.7808 -0.0100271 
p		#cnt 14
1
30
1560 0 434
1564.52 77.5222 435
1569.04 155.044 436
1569.68 229.969 437
1569.13 304.681 438
1564.49 378.42 439
1564.22 451.612 440
1564.61 525.109 441
1560.86 598.169 442
1560.34 671.111 443
1558.37 744.176 444
1553.15 817.266 445
1551.02 890.538 446
1544.43 963.163 447
1541.32 1035.94 448
1538.02 1109.56 449
1530.28 1182.43 450
1525.94 1254.86 451
1526.75 1327.78 452
1526.11 1400.57 453
1530.92 1473.1 454
1539.84 1546.08 455
1545.3 1619.21 456
1552.79 1692.19 457
1558.24 1766.18 458
1557.43 1839.86 459
1564.02 1912.09 460
1576.38 1985.38 461
1590.46 2060.63 462
1608.9 2137.18 463
1625.53 2215.29 464
4.51899 77.5222 0 
4.51899 77.5222 0.0284536 
0.640169 74.9248 0.0299431 
0.0565018 74.0869 -0.00742062 
1.07123 73.6833 -0.0168095 
2.30761 73.4371 -0.0152198 
3.2143 73.278 -0.00948071 
3.7615 73.217 -0.00595171 
4.12828 73.1657 -0.00398323 
4.34631 73.1412 -0.00207481 
4.45061 73.1323 -0.000861864 
4.47721 73.1229 0.00021394 
4.44825 73.1124 0.000157968 
4.47795 73.1061 -0.000832179 
4.5556 73.1095 -0.00120036 
4.65183 73.128 -0.00152889 
4.78639 73.1476 -0.00228937 
4.98999 73.162 -0.00328686 
5.25652 73.188 -0.00393731 
5.5608 73.1909 -0.00449476 
5.92827 73.1643 -0.00563174 
6.39542 73.1436 -0.00712893 
6.96923 73.0961 -0.00852598 
7.64144 73.058 -0.00953421 
8.36241 73.0782 -0.00993164 
9.07965 73.0256 -0.00985544 
9.79645 72.9166 -0.00966739 
10.5225 72.7918 -0.00961515 
11.272 72.622 -0.0100259 
12.077 72.4595 -0.0104133 
p		#cnt 15
1
30
1600 0 465
1603.68 67.2851 466
1607.37 134.57 467
1606.07 203.813 468
1604.36 273.381 469
1602.9 344.067 470
1600.97 415.678 471
1597.86 486.834 472
1596.53 558.189 473
1595.38 630.381 474
1593.48 702.884 475
1589.66 775.327 476
1585.89 846.753 477
1582.39 918.687 478
1578.63 991.388 479
1572.44 1063.11 480
1567.54 1135.08 481
1561.85 1207.36 482
1558.9 1279.6 483
1557.81 1351.74 484
1560.16 1424.3 485
1565.67 1496.28 486
1572.59 1568.55 487
1581.2 1641.25 488
1588.31 1713.6 489
1592.87 1785.87 490
1596.69 1857.57 491
1602.39 1926.16 492
1609.34 1992.75 493
1623.24 2057.71 494
1644.42 2121.39 495
3.68491 67.2851 0 
3.68491 67.2851 0.0524694 
-1.29551 69.243 0.0162836 
-0.626784 70.0884 -0.0219204 
