p		#cnt 0
1
30
1000 0 0
1003.86 69.9949 1
1007.72 139.99 2
1001.56 211.73 3
992.04 283.515 4
981.674 355.407 5
972.519 427.559 6
963.828 499.936 7
955.634 572.385 8
945.783 644.618 9
935.144 716.722 10
923.672 788.832 11
912.14 860.953 12
899.804 932.909 13
887.389 1004.83 14
875.97 1076.89 15
865.042 1149.11 16
853.935 1221.28 17
841.658 1293.21 18
829.742 1365.13 19
817.318 1437.03 20
805.186 1508.99 21
793.342 1580.91 22
780.68 1652.65 23
766.844 1724.25 24
751.793 1795.65 25
737.479 1867.12 26
721.217 1938.12 27
697.368 2007.22 28
663.676 2072.6 29
620.658 2132.57 30
3.86025 69.9949 0 
3.86025 69.9949 0.090411 
-6.16023 71.7401 0.0706469 
-9.71923 71.8203 0.0301502 
-10.8363 71.9382 0.00175604 
-10.2511 72.1936 -0.0172385 
-8.64513 72.5248 -0.0256422 
-6.97023 72.7989 -0.0175254 
-6.24697 72.9257 -0.00434435 
-6.10926 72.9568 -0.00110825 
-5.95538 72.9881 -0.00346456 
-5.65032 73.0427 -0.00420916 
-5.38068 73.0956 -0.00371789 
-5.10351 73.1487 -0.00380821 
-4.84508 73.1946 -0.00343985 
-4.55081 73.2438 -0.00548016 
-4.10705 73.3134 -0.00534842 
-3.83935 73.3599 -0.00274761 
-3.66046 73.3889 -0.00228932 
-3.50439 73.4154 -0.00206219 
-3.36165 73.4397 -0.00192292 
-3.22752 73.4625 -0.00179834 
-3.10117 73.4862 -0.00177722 
-2.94643 73.5177 -0.00288281 
-2.7155 73.5658 -0.00288391 
-2.56085 73.5967 -0.00176877 
-2.43917 73.6237 -0.00166572 
-2.32705 73.6612 -0.0015531 
-2.23606 73.7065 -0.00111992 
-2.18301 73.7444 -0.000765411 
p		#cnt 1
1
30
1040 0 31
1033.24 76.7135 32
1026.48 153.427 33
1019.65 227.769 34
1009.65 301.112 35
998.822 373.854 36
989.673 446.468 37
980.481 519.082 38
971.521 591.667 39
961.448 664.094 40
951.478 736.382 41
939.949 808.581 42
927.895 880.727 43
915.313 952.755 44
903.006 1024.71 45
892.137 1096.8 46
881.083 1169 47
869.247 1241.19 48
856.8 1313.22 49
845.385 1385.22 50
832.906 1457.19 51
820.258 1529.19 52
807.968 1601.15 53
795.464 1673.01 54
781.507 1744.68 55
767.208 1816.29 56
752.862 1888.04 57
736.291 1959.79 58
709.876 2030.16 59
672.037 2096.83 60
623.844 2158.5 61
-6.75949 76.7135 0 
-6.75949 76.7135 -0.0109874 
-6.8317 74.3416 0.0548622 
-10.1323 73.3321 0.0317154 
-11.2043 72.7077 0.000277643 
-10.3629 72.5157 -0.0194792 
-8.68024 72.6016 -0.0239293 
-7.14032 72.7655 -0.0168328 
-6.30092 72.8808 -0.00693122 
-6.00603 72.9199 -0.0024166 
-5.83447 72.9448 -0.00274372 
-5.59375 72.986 -0.0037367 
-5.31666 73.0367 -0.00388433 
-5.03997 73.0867 -0.00383924 
-4.75394 73.1314 -0.00422639 
-4.4231 73.1841 -0.0049278 
-4.06999 73.2505 -0.00455521 
-3.7932 73.308 -0.00318261 
-3.6035 73.3456 -0.00226527 
-3.45484 73.3769 -0.00194713 
-3.32006 73.4046 -0.00182789 
-3.18962 73.4293 -0.00184125 
-3.04861 73.4546 -0.00215385 
-2.87718 73.4883 -0.00261387 
-2.68802 73.5294 -0.00252215 
-2.52829 73.5654 -0.00196237 
-2.40309 73.598 -0.00161087 
-2.29804 73.641 -0.00139423 
-2.21825 73.6901 -0.00100725 
-2.16829 73.7321 -0.000747407 
p		#cnt 2
1
30
1080 0 62
1075.02 82.7183 63
1070.05 165.437 64
1064.47 248.855 65
1063.5 332.394 66
1066.93 415.728 67
1072.87 498.495 68
1080.04 580.688 69
1086.3 662.368 70
1089.73 743.661 71
1089.48 824.699 72
1085.95 905.677 73
1074.94 985.791 74
1058.01 1065.11 75
1047.38 1146.58 76
1046.58 1229.41 77
1057.71 1311.89 78
1082.14 1391.82 79
1115.31 1467.9 80
1152.26 1541.4 81
1186.29 1615.22 82
1212.64 1691.37 83
1227.57 1770.2 84
1230.62 1850.56 85
1224.85 1931.53 86
1218.27 2013.45 87
1230.56 2097.06 88
1267.01 2175.18 89
1325.49 2240.3 90
1397.63 2291.1 91
1475.51 2331.84 92
-4.9754 82.7183 0 
-4.9754 82.7183 0.0181575 
-5.58212 83.4182 -0.0522263 
-0.616801 83.6571 -0.0588081 
3.60942 83.4066 -0.0426652 
6.60114 82.9535 -0.0303804 
8.68572 82.4734 -0.0205048 
9.91281 82.0595 -0.00959026 
10.2035 81.7351 0.00218157 
9.57205 81.4636 0.013014 
8.11246 81.2061 0.0231251 
5.96227 80.824 0.0293379 
3.68405 80.3495 0.0262722 
1.9483 80.1856 0.0153401 
1.28307 80.2646 0.000221453 
1.95372 80.2783 -0.016027 
3.82362 79.8323 -0.0290562 
6.34048 78.8529 -0.0345121 
8.83708 77.654 -0.0315784 
10.9052 76.6812 -0.0243603 
12.4788 76.0835 -0.0177316 
13.6963 75.8034 -0.013852 
14.7378 75.7298 -0.0123622 
15.7273 75.7825 -0.0121861 
16.7484 75.8619 -0.0128641 
17.8738 75.707 -0.0140444 
19.0327 75.1892 -0.0154526 
20.1046 74.2645 -0.0168442 
21.0081 73.0358 -0.0175633 
21.7519 71.6767 -0.0176661 
p		#cnt 3
1
30
1120 0 93
1105.48 86.6943 94
1090.96 173.389 95
1086.52 257.04 96
1086.63 339.994 97
1090.73 422.546 98
1097.04 504.67 99
1104.38 586.522 100
1110.63 668.177 101
1114 749.726 102
1113.57 831.126 103
1109.7 912.438 104
1098.64 992.731 105
1081.96 1071.8 106
1071.45 1152.32 107
1070.7 1233.59 108
1082.07 1314.15 109
1107.07 1391.92 110
1140.79 1466.28 111
1177.89 1539.01 112
1211.39 1613.29 113
1236.93 1690.73 114
1251.52 1770.92 115
