p		#cnt 0
917.036 1926.95 118
901.389 2003.49 119
891.883 2081.15 120
892.395 2159.42 121
885.457 2236.39 122
848.138 2306.37 123
-3.36858 74.7788 0 
-3.36858 74.7788 0.0597306 
-10.3824 76.4264 0.0389205 
-11.0737 76.8436 -0.019091 
-8.19033 77.3064 -0.0500831 
-4.74024 77.7624 -0.026877 
-4.29064 77.7645 0.00685861 
-5.01275 77.6413 0.0106774 
-5.85689 77.5272 0.0114714 
-6.82987 77.3869 0.0141655 
-8.02099 77.2742 0.0159616 
-9.20066 77.1865 0.0138133 
-10.0787 77.1292 0.008374 
-10.5215 77.1073 0.00376558 
-10.7074 77.0496 0.000983363 
-10.6774 77.0008 -0.00134976 
-10.5224 76.9767 -0.00241945 
-10.3166 76.9638 -0.0027281 
-10.0949 76.9676 -0.00303537 
-9.84618 76.9742 -0.00319187 
-9.61934 76.9913 -0.00249603 
-9.45504 77.012 -0.00193308 
-9.32048 77.0317 -0.00137443 
-9.25348 77.0439 -0.000395488 
-9.25444 77.0516 0.000342769 
-9.29813 77.0471 0.000688492 
-9.34629 77.042 0.000438744 
-9.35742 77.0412 -0.000160042 
-9.3258 77.043 -0.000605204 
-9.2761 77.0681 -0.000750108 
p		#cnt 4
1
30
1160 0 124
1148.16 84.8607 125
1136.32 169.721 126
1124.77 248.911 127
1115.59 327.034 128
1112.21 405.341 129
1102.02 483.957 130
1088.49 561.854 131
1080.43 639.307 132
1067.39 716.422 133
1055.06 793.171 134
1046.25 870.334 135
1036.21 947.391 136
1030.03 1024.41 137
1029.35 1101.9 138
1022.05 1179.64 139
1012.43 1256.78 140
1007.97 1334.45 141
1000.08 1412 142
991.067 1489.51 143
985.601 1567.65 144
973.468 1645.89 145
956.209 1722.74 146
947.007 1800.22 147
946.985 1877.81 148
931.033 1954.83 149
916.784 2031.48 150
909.338 2109.45 151
915.289 2188.5 152
903.156 2268.49 153
851.906 2338.35 154
-11.8401 84.8607 0 
-11.8401 84.8607 -0.00520903 
-11.5466 79.1895 0.0380982 
-11.4099 77.8552 -0.0310389 
-7.85687 77.4961 -0.0467832 
-5.06271 77.7807 -0.0210451 
-4.51911 77.8924 0.00407506 
-5.23807 77.8577 0.0115285 
-6.04607 77.7634 0.00871988 
-6.87694 77.682 0.0169685 
-8.57185 77.5776 0.0212394 
-9.79138 77.4549 0.0110353 
-10.353 77.3839 0.00387237 
-10.5019 77.3255 0.0012001 
-10.6507 77.219 0.00315738 
-10.8214 77.0883 -0.00061949 
-10.531 77.009 -0.00451126 
-10.2509 76.9731 -0.00288103 
-10.0265 76.9596 -0.00303414 
-9.76428 76.959 -0.00349515 
-9.53451 76.9939 -0.00180109 
-9.47187 77.016 -0.000609481 
-9.40033 77.0349 -0.00109593 
-9.32573 77.0426 -0.000709755 
-9.29908 77.0523 -2.56835e-05 
-9.31659 77.049 0.00043051 
-9.35062 77.0429 0.000308243 
-9.3507 77.038 -0.000351415 
-9.30208 77.0405 -0.000702153 
-9.25305 77.0723 -0.000658593 
p		#cnt 5
1
30
1200 0 155
1204.81 78.8424 156
1209.61 157.685 157
1209.06 239.53 158
1206.7 322.002 159
1204.16 404.683 160
1200.46 487.211 161
1194.24 569.187 162
1173.75 649.081 163
1142.48 725.873 164
1106.59 801.219 165
1074.44 878.624 166
1051.23 959.422 167
1039.81 1042.93 168
1042.58 1127.4 169
1058.79 1210.52 170
1086.24 1289.97 171
1114.83 1366.94 172
1117.71 1447.38 173
1092.41 1523.34 174
1050.56 1592.55 175
1008.53 1662.71 176
978.967 1740.2 177
968.021 1823.61 178
975.639 1908.08 179
991.761 1991.34 180
1017.37 2070.76 181
1036.93 2149.53 182
1004.49 2222.66 183
939.47 2272.73 184
897.797 2343.26 185
4.80543 78.8424 0 
4.80543 78.8424 0.0418665 
-0.547105 81.8453 0.0423853 
-2.42582 82.5585 0.0076182 
-2.26621 82.9258 -0.0102466 
-1.06908 83.0564 -0.016581 
-0.0786102 82.9555 -0.0027475 
-0.861058 82.399 0.0242155 
-3.47109 81.0366 0.0433563 
-6.70565 79.3256 0.0382276 
-8.87795 78.252 0.0206062 
-10.0631 77.7664 0.010787 
-10.6671 77.5893 0.00363001 
-10.7455 77.5558 -0.000455955 
-10.6379 77.5748 -0.00268204 
-10.2494 77.5117 -0.00631173 
-9.70706 77.3325 -0.00683133 
-9.27601 77.3002 -0.00330003 
-9.19321 77.2927 0.00110064 
-9.3376 77.1686 0.0029861 
-9.50219 77.0444 0.00142943 
-9.51203 77.0309 -0.000657325 
-9.43314 77.0421 -0.00112927 
-9.34667 77.0367 -0.000729693 
-9.31229 77.0295 -0.000258318 
-9.29464 77.0219 -0.000167034 
-9.28978 77.0194 4.52642e-05 
-9.29666 77.0163 7.33799e-05 
-9.29309 77.0243 -0.000364754 
-9.25157 77.0498 -0.000709544 
p		#cnt 6
1
30
1240 0 186
1241.35 88.4721 187
1242.7 176.944 188
1241.98 262.388 189
1239.56 347.016 190
1237.13 431.182 191
1232.89 515.273 192
1225.7 599.083 193
1201.21 680.901 194
1167.18 758.891 195
1130.69 834.655 196
1099 911.191 197
1078.18 990.186 198
1070.93 1071.08 199
1078.15 1152.29 200
1099.57 1231.79 201
1129.1 1309.79 202
1154.01 1390.11 203
1147.97 1475.35 204
1116.57 1554.32 205
1072.45 1625.51 206
1030.82 1696.33 207
1003.6 1772.65 208
998.257 1853.27 209
1013.54 1933.31 210
1032.4 2014.47 211
1057 2094.95 212
1067.03 2179.36 213
1023.73 2257.22 214
955.417 2317.09 215
898.956 2389.9 216
1.34938 88.4721 0 
1.34938 88.4721 0.00838805 
-0.713837 85.444 0.0348273 
-2.42951 84.5292 0.00558027 
-1.94844 83.9292 -0.0131194 
-0.678474 83.6212 -0.013633 
-0.125957 83.4494 0.00441524 
-1.53177 82.874 0.0296607 
-4.42545 81.5011 0.0423235 
-7.47572 79.8607 0.0362758 
-9.58196 78.7361 0.0207376 
-10.6418 78.2101 0.00847577 
-10.9915 77.9831 0.0011804 
-10.909 77.8423 -0.00311267 
-10.5644 77.6592 -0.00601392 
-10.0498 77.4123 -0.00707629 
-9.54192 77.2378 -0.0052552 
-9.23503 77.2594 -0.00186828 
-9.21942 77.2657 0.00134321 
-9.37403 77.1604 0.00261301 
-9.51495 77.0589 0.00120661 
-9.52037 77.0428 -0.000755874 
-9.42596 77.0431 -0.00129391 
-9.34108 77.0262 -0.000753856 
-9.30422 77.0176 -0.000248548 
-9.29118 77.0134 -0.000103991 
-9.28609 77.0118 -8.78061e-06 
-9.28486 77.0096 -4.91593e-05 
-9.26868 77.0223 -0.000460402 
-9.21901 77.0582 -0.000766845 
p		#cnt 7
1
30
1280 0 217
1288.07 87.8969 218
1296.15 175.794 219
1299.48 253.839 220
1295.11 329.971 221
1291.21 405.118 222
1322.23 474.261 223
1327.87 546.142 224
1317.37 618.387 225
1296.3 689.883 226
1298.76 763.914 227
1343.97 824.223 228
1341.99 895.168 229
1324.89 965.383 230
1301.43 1035.44 231
1302 1108.72 232
1348.03 1168.02 233
1333.08 1237.47 234
1303.38 1304.22 235
1272.66 1372.62 236
1272.13 1447.44 237
1318.5 1506.84 238
1311.79 1577.47 239
1259.52 1631.23 240
1223.68 1697.77 241
1224.45 1773.21 242
1206.94 1845.06 243
1189.87 1919.27 244
1181.28 1998.14 245
1265.88 2057.96 246
1344.02 2130.57 247
8.0733 87.8969 0 
8.0733 87.8969 0.0178483 
3.33023 78.0449 0.058511 
-4.49597 75.8971 0.106697 
-9.31035 74.5834 -0.00190125 
-6.45954 72.512 -0.0444074 
-5.65533 71.8065 0.0129641 
-7.33553 71.1695 0.0286639 
-8.91646 70.5268 0.0116907 
-8.69377 70.4101 -0.0166842 
-7.61712 69.4907 -0.00996325 
-7.87777 69.3441 0.0127217 
-8.91408 69.0033 0.0151697 
-9.75211 68.6845 0.00800741 
-9.95715 68.6592 -0.00252422 
-9.82296 68.5124 0.00277407 
-10.5243 68.3148 0.0148439 
-11.5547 67.8358 0.0150806 
-12.464 67.4266 0.011381 
-13.1564 67.4194 0.00704073 
-13.5708 67.7243 0.00869772 
-14.4059 67.627 0.014389 
-15.239 66.8185 0.0155925 
-16.234 66.2957 0.0142968 
-17.2883 66.3196 0.0137706 
-18.2696 66.0943 0.0134024 
-19.2469 65.8833 0.0128703 
-20.2499 65.7865 0.0126272 
-20.9937 66.8602 0.0125386 
-21.8878 67.8435 0.0124214 
p		#cnt 8
1
30
1320 0 248
1321.04 63.8677 249
1322.09 127.735 250
1327.25 198.498 251
1328.68 270.561 252
1322.91 342.234 253
1334.11 413.102 254
1350.42 484.336 255
1352.74 557.592 256
1342.24 629.786 257
1326.24 698.876 258
1346.98 765.366 259
1367.98 834.591 260
1366.57 906.996 261
1350.72 977.505 262
1330.29 1044.85 263
1349.99 1111.11 264
1368.55 1181.09 265
1355.27 1252.16 266
1327.82 1319.47 267
1300.86 1384.74 268
1322.73 1451.43 269
1344.6 1522.04 270
1326.19 1594.13 271
1278.53 1649.19 272
1263.43 1717.89 273
1252.05 1789.42 274
1230.97 1860.92 275
1209.88 1932.24 276
1260.73 1991.26 277
1298.34 2055.04 278
1.04317 63.8677 0 
1.04317 63.8677 -0.0354594 
5.16751 70.7624 -0.0465515 
1.87071 72.2365 0.12092 
-7.14542 72.4081 0.0837686 
-8.54991 71.9651 -0.0230011 
-6.53507 71.3618 -0.0232298 
-6.02229 71.1835 0.00900028 
-7.45812 70.8512 0.0263641 
-8.82202 70.3529 0.00639089 
-8.41035 69.9151 -0.0139963 
-7.74403 69.5303 -0.00370623 
-8.05369 69.4023 0.0107819 
-9.0127 69.1168 0.0148321 
-9.78169 68.81 0.00631086 
-9.89835 68.7433 -0.00110087 
-9.99289 68.7035 0.00546419 
-10.7298 68.5215 0.0140142 
-11.736 68.0945 0.0149498 
-12.5852 67.724 0.0105555 
-13.1555 67.8788 0.00733289 
-13.7406 68.0446 0.00997182 
-14.6342 67.8128 0.0146397 
-15.4963 67.0766 0.0154301 
-16.4999 66.8553 0.0141198 
-17.5002 66.6977 0.0138506 
-18.4787 66.4152 0.0133977 
-19.4122 66.1472 0.0127219 
-20.1457 66.7899 0.0124661 
-20.9412 67.2672 0.0125611 
p		#cnt 9
1
30
1360 0 279
1365 63.1411 280
1370 126.282 281
1363.57 193.98 282
1355.25 262.727 283
1353.78 332.52 284
1363.27 402.259 285
1377.25 471.611 286
1382.11 542.361 287
1375.04 612.495 288
1367.65 682.49 289
1376.14 751.74 290
1391.45 820.254 291
1395.26 890.456 292
1384.27 959.576 293
1372.79 1028.43 294
1378.6 1097.2 295
1389.94 1166.11 296
1386.08 1236.21 297
1365.85 1303.29 298
1348.89 1370.94 299
1350.72 1440.09 300
1354.94 1510.12 301
1343.87 1579.84 302
1320.06 1646.4 303
1295.33 1712.04 304
1268.22 1777.04 305
1255.07 1846.11 306
1254.69 1917.73 307
1263.44 1986.84 308
1260.77 2056.78 309
4.99982 63.1411 0 
4.99982 63.1411 0.116509 
-6.43356 67.6974 0.0908448 
-9.30934 68.7299 0.00880997 
-9.36769 69.7163 -0.00129755 
-9.05718 70.3408 -0.0117286 
-7.64193 70.1869 -0.0216126 
-6.70881 70.0723 -0.00181221 
-7.34105 69.9481 0.0165506 
-8.41567 69.7257 0.00925815 
-8.47086 69.5436 -0.00588437 
-8.03983 69.3253 -0.00424762 
-8.13004 69.2486 0.00658555 
-8.82724 69.078 0.0121963 
-9.55978 68.8818 0.00760865 
-9.84474 68.8178 0.00176217 
-10.0199 68.7865 0.00462459 
-10.5925 68.7162 0.0114812 
-11.4863 68.4209 0.0142812 
-12.3767 68.1644 0.0114416 
-13.0346 68.1439 0.00818683 
-13.6338 68.1529 0.00986182 
-14.4605 68.0103 0.0135619 
-15.4234 67.6636 0.0149413 
-16.3992 67.2898 0.0147656 
-17.3401 66.8965 0.0141025 
-18.2849 66.7179 0.0132749 
-19.214 66.7146 0.0127336 
-20.0872 66.8292 0.0126257 
-20.9732 66.8036 0.0126819 
p		#cnt 10
1
30
1400 0 310
1398.55 77.9308 311
1397.1 155.862 312
1390.29 229.633 313
1379.86 301.316 314
1378.09 371.6 315
1396.91 438.48 316
1414 508.524 317
1407.78 581.192 318
1393.25 650.963 319
1387.34 719.813 320
1409.48 784.605 321
1424.91 854.79 322
1416.44 927.211 323
1400.71 996.571 324
1392.2 1064.77 325
1409.77 1130.38 326
1418.08 1201.72 327
1401.88 1273.13 328
1377.04 1340.2 329
1365.36 1407.97 330
1381.39 1475.41 331
1378.85 1548.29 332
1354.81 1617.97 333
1327.56 1683.27 334
1308.85 1749.44 335
1281.74 1812.39 336
1283.41 1880.68 337
1285.39 1950.98 338
1302.25 2019.88 339
1290.07 2098.44 340
-1.45168 77.9308 0 
-1.45168 77.9308 0.0356028 
-6.80987 73.7715 0.0667657 
-10.7839 71.9972 0.0359106 
-11.2168 70.9842 -0.0249727 
-8.70054 69.6979 -0.0351327 
-7.50207 69.1835 -0.00594988 
-7.4927 69.269 0.00501645 
-8.12774 69.233 0.0118561 
-8.77907 69.1573 0.00260516 
-8.54805 69.0102 -0.00557857 
-8.40815 68.957 0.00174136 
-8.75035 68.9351 0.0064729 
-9.24215 68.8468 0.00754506 
-9.71398 68.7688 0.00527907 
-9.98259 68.8106 0.00408128 
-10.4122 68.8458 0.00821996 
-11.1384 68.6827 0.0114685 
-11.9385 68.3928 0.0121065 
-12.7141 68.2478 0.0101991 
-13.3455 68.3831 0.00944125 
-14.1273 68.3523 0.0120857 
-15.0478 68.0446 0.0138822 
-15.9704 67.6685 0.0141416 
-16.9064 67.4085 0.014172 
-17.7943 67.0312 0.0137735 
-18.7099 67.0558 0.0131748 
-19.6244 67.0846 0.0127753 
-20.49 67.3024 0.012502 
-21.4754 67.1591 0.0125371 
p		#cnt 11
1
30
1440 0 341
1437.27 56.0254 342
1434.55 112.051 343
1433.33 171.231 344
1431.67 232.393 345
1427.5 295.813 346
1425.24 362.795 347
1431.51 427.874 348
1440.41 493.144 349
1444.61 559.349 350
1439.63 627.092 351
1433.89 698.219 352
1439.92 766.855 353
1447.76 834.422 354
1450.63 902.076 355
1444.57 970.626 356
1437.38 1042.43 357
1439.97 1111.62 358
1442.85 1180.13 359
1440.8 1247.97 360
1428.24 1315.78 361
1413.69 1385.99 362
1410.35 1454.19 363
1407.6 1520.38 364
1395.57 1586.82 365
1378.19 1654.4 366
1355.24 1720.11 367
1332.9 1787.35 368
1320.35 1854.41 369
1316.89 1920.57 370
1314.69 1980.08 371
-2.72736 56.0254 0 
-2.72736 56.0254 -0.0237933 
-1.21978 59.1798 0.00643436 
-2.97375 60.816 0.045294 
-6.23494 62.4634 0.0577659 
-9.34755 64.2917 0.0250068 
-9.4609 65.6166 -0.00254535 
-9.47812 66.545 0.00319204 
-9.60954 67.1954 0.00443077 
-9.90586 67.6491 -0.00133482 
-9.40233 68.0894 -0.00966741 
-8.91729 68.3451 -0.00300123 
-8.90936 68.5271 0.00206771 
-9.07204 68.6547 0.00277925 
-9.3106 68.727 0.00438812 
-9.67735 68.7557 0.00478611 
-9.9862 68.8142 0.00498777 
-10.412 68.8634 0.0074764 
-10.9939 68.868 0.00955585 
-11.7032 68.761 0.0112161 
-12.4992 68.6134 0.0106319 
-13.1779 68.5934 0.00989663 
-13.8786 68.5737 0.011379 
-14.6854 68.4425 0.0126399 
-15.567 68.2358 0.013311 
-16.4632 67.9411 0.013725 
-17.3961 67.6469 0.013874 
-18.3253 67.4859 0.0136753 
-19.2153 67.4496 0.0132307 
-19.9958 67.4303 0.0130521 
p		#cnt 12
1
30
1480 0 372
1480.46 58.4931 373
1480.91 116.986 374
1477.48 178.169 375
1473.09 240.757 376
1468.98 304.7 377
1462.35 370.181 378
1458.64 436.593 379
1459.2 504.247 380
1463.89 572.014 381
1468.85 640.3 382
1473.63 708.018 383
1473 776.151 384
1471.85 844.705 385
1473.68 913.315 386
1478.5 982.751 387
1476.43 1051.93 388
1468.81 1120.58 389
1463.73 1189.66 390
1462.84 1258.89 391
1460.86 1329.14 392
1452.16 1398.56 393
1439.78 1467.71 394
1429.36 1537.32 395
1419.2 1607.98 396
1403.95 1677.84 397
1381.85 1745.01 398
1361.79 1812.75 399
1353.28 1882.1 400
1345.26 1947.8 401
1332.05 2009.15 402
0.456432 58.4931 0 
0.456432 58.4931 0.0425504 
-3.43675 61.183 0.0305365 
-4.59892 62.5184 0.0128613 
-5.98873 63.8838 0.0349497 
-8.77185 65.0917 0.0365429 
-10.3867 66.069 0.0177854 
-11.3724 67.024 0.0101572 
-11.455 67.7136 -0.00718981 
-10.521 68.0701 -0.0155907 
-9.60633 68.2537 -0.010646 
-9.13812 68.4598 -0.00269325 
-9.19229 68.605 0.00283807 
-9.40341 68.7297 0.00301545 
-9.58644 68.8397 0.00273141 
-9.79756 68.9096 0.00335838 
-10.0798 68.9396 0.00497314 
-10.518 68.9565 0.00770431 
-11.1497 68.994 0.0104922 
-11.9309 69.0125 0.0110381 
-12.6495 68.9502 0.00962632 
-13.3113 68.8548 0.00994031 
-14.0755 68.7636 0.0119705 
-14.9764 68.6612 0.0130733 
-15.8972 68.4877 0.013161 
-16.7918 68.2147 0.0132903 
-17.7081 67.9597 0.0137639 
-18.68 67.859 0.0140187 
-19.5857 67.7702 0.013368 
-20.3898 67.6148 0.0128955 
p		#cnt 13
1
30
1520 0 403
1523.09 67.2457 404
1526.19 134.491 405
1524.82 204.07 406
1514.2 273.233 407
1500.18 342.586 408
1489.26 412.573 409
1482.85 482.515 410
1488.18 551.304 411
1501.04 621.049 412
1504.65 693.011 413
1498.25 765.119 414
1500.17 837.137 415
1512.9 906.356 416
1522.42 976.349 417
1512.35 1046.24 418
1497.98 1116.57 419
1494.59 1187.77 420
1499.85 1256.96 421
1502.46 1326.73 422
1487.35 1394.82 423
1465.77 1462.36 424
1453.13 1531.4 425
1453.5 1602.58 426
1447.63 1673.73 427
1418.62 1738.97 428
1389.66 1805.24 429
1382.36 1877.38 430
1390.14 1946.72 431
1358.14 2011.68 432
1336 2080.52 433
3.09367 67.2457 0 
3.09367 67.2457 0.027923 
-1.36943 69.579 0.091776 
-6.80237 69.1894 0.0525692 
-8.62264 68.7686 0.0118331 
-9.83679 68.6939 0.0305512 
-12.5155 68.7656 0.0321662 
-13.1814 68.8816 -0.0156736 
-10.9566 68.5427 -0.0345982 
-9.29283 68.623 -0.0106198 
-9.18893 68.7756 0.00284811 
-9.40172 68.8999 0.00338518 
-9.61902 69.022 0.00272472 
-9.73671 69.0916 0.00115467 
-9.83919 69.1319 0.00208707 
-10.0887 69.1366 0.0047402 
-10.5344 69.1631 0.00786252 
-11.1902 69.2574 0.0111763 
-11.9987 69.3358 0.0109203 
-12.6564 69.2379 0.0085912 
-13.2555 69.0845 0.00943432 
-14.0061 68.9803 0.0122206 
-14.9447 69.0174 0.0136464 
-15.8965 68.9718 0.0128317 
-16.7189 68.6365 0.0123924 
-17.5804 68.2838 0.0135432 
-18.6038 68.2001 0.0145471 
-19.5964 68.3303 0.0138122 
-20.4493 67.9321 0.0122926 
-21.272 67.6831 0.0116844 
p		#cnt 14
1
30
1560 0 434
1560.57 86.7699 435
1561.13 173.54 436
1559.92 253.755 437
1551.36 332.081 438
1532.3 406.236 439
1516.44 478.606 440
1523.33 550.629 441
1553.78 619.8 442
1556.89 693.545 443
1530.92 761.196 444
1528.97 832.884 445
1552.51 903.619 446
1574.77 976.318 447
1561.02 1049.48 448
1530.16 1115.66 449
1524.23 1188.14 450
1538.97 1261.06 451
1552.81 1335.52 452
1532.24 1406.78 453
1496.73 1470.74 454
1488.4 1543.36 455
1500.66 1616.69 456
1488.72 1687.63 457
1455.45 1748.52 458
1421.2 1807.81 459
1405.81 1876.74 460
1422.62 1948.29 461
1433.62 2024.07 462
1388.25 2104.24 463
1309.16 2157.59 464
0.566357 86.7699 0 
0.566357 86.7699 0.0106688 
-1.20869 80.2148 0.0172141 
-2.16497 78.2861 0.0373216 
-7.36254 75.5453 0.0922941 
-13.2206 73.3419 0.0519953 
-13.886 72.6603 -0.0341646 
-10.2453 70.741 -0.0507127 
-8.40701 70.3146 0.00174454 
-9.30473 69.6923 0.0132497 
-9.56378 69.5561 -0.000375581 
-9.62695 69.5373 0.00131184 
-9.73101 69.572 0.00162376 
-9.88168 69.5373 0.00274819 
-10.1207 69.4234 0.0045036 
-10.5424 69.4114 0.00750858 
-11.2349 69.5826 0.0115614 
-12.131 69.7886 0.0113905 
-12.8187 69.6337 0.00774582 
-13.3198 69.3954 0.00882615 
-14.1398 69.3434 0.0133931 
-15.1775 69.555 0.0140271 
-16.1038 69.4359 0.0121497 
-16.8391 69.0714 0.0117853 
-17.5854 68.674 0.0132417 
-18.5753 68.4806 0.0151108 
-19.6536 68.7541 0.0145576 
-20.6591 68.9247 0.012084 
-21.5974 68.4068 0.0122291 
-22.3193 67.3564 0.0139237 
p		#cnt 15
1
30
1600 0 465
1601.07 65.1206 466
1602.14 130.241 467
1596.55 196.632 468
1587.96 263.394 469
1579.35 331.17 470
1570.54 400.468 471
1563.36 473.002 472
1566.26 545.695 473
1584.07 616.483 474
1592.1 687.777 475
1586.77 760.282 476
1574.78 830.275 477
1585.94 899.484 478
1601.04 968.481 479
1604.1 1037.43 480
1595.81 1105.18 481
1582.93 1172.49 482
1574.17 1240.6 483
1577.44 1308.82 484
1579.1 1377.12 485
1574.74 1444.65 486
1564.9 1511.85 487
1550.47 1578.77 488
1533.21 1645.8 489
1513.83 1713.47 490
1495.37 1780.49 491
1479.29 1848.03 492
1467.59 1916.37 493
1464.15 1985.74 494
1470.87 2052.1 495
1.07028 65.1206 0 
1.07028 65.1206 0.0633211 
-5.58647 66.3903 0.0542596 
-7.83435 66.7748 0.0136754 
-8.03717 67.3595 -0.00396354 
-8.26676 67.9546 0.0145516 
-10.5984 68.4451 0.0469254 
-13.1553 69.2784 0.00182047 
