p		#cnt 0
1
30
1000 0 0
991.622 76.2335 1
983.244 152.467 2
984.002 229.234 3
982.042 305.555 4
979.315 381.63 5
976.433 457.506 6
977.164 533.639 7
982.696 609.654 8
986.958 684.897 9
988.37 759.393 10
988.057 833.535 11
983.639 907.065 12
978.04 980.17 13
978.289 1053.62 14
988.174 1127.21 15
995.975 1200.18 16
1007.4 1272.88 17
1016.06 1344.97 18
1020.24 1418.89 19
1020.23 1493.73 20
1018.11 1568.83 21
1016.53 1644.06 22
1018.45 1719.29 23
1025.28 1794.35 24
1030.11 1869.18 25
1034.74 1944.03 26
1039.77 2018.87 27
1044.77 2093.71 28
1052.9 2168.47 29
1064.91 2244.16 30
-8.37777 76.2335 0 
-8.37777 76.2335 -0.0942216 
0.757161 76.7674 0.0194102 
-0.149251 76.5391 0.00719162 
-0.613588 76.3105 0.0059638 
-1.00138 76.0843 0.00302392 
-1.02789 75.8711 -0.00152871 
-0.890191 75.6468 -0.00196246 
-0.781046 75.429 -0.0014293 
-0.719321 75.2193 0.000248187 
-1.03164 75.012 0.0104168 
-2.18212 74.7572 0.0178863 
-3.34362 74.4845 0.0131633 
-4.01955 74.2922 0.00488598 
-4.19269 74.1116 0.00070376 
-4.33347 73.9267 0.00312556 
-4.62728 73.7704 0.00246461 
-4.72959 73.5952 0.00107985 
-4.88493 73.4972 0.00255078 
-5.08362 73.4489 0.00271329 
-5.28462 73.4292 0.0025925 
-5.46469 73.4365 0.00213224 
-5.57702 73.467 0.000563513 
-5.55132 73.4951 -0.000791591 
-5.48554 73.5144 -0.000893785 
-5.41773 73.5336 -0.000872842 
-5.35307 73.553 -0.000806473 
-5.29321 73.5731 -0.000768237 
-5.23647 73.5877 -0.00064603 
-5.19279 73.5896 -0.000515437 
p		#cnt 1
1
30
1066.67 0 31
1070.13 66.2346 32
1073.59 132.469 33
1069.67 200.055 34
1062.53 268.046 35
1055.12 336.601 36
1049.15 406.014 37
1044.06 476.27 38
1040.47 546.616 39
1036.18 617.464 40
1031.24 688.969 41
1025.86 761.203 42
1020.21 834.272 43
1016.66 907.479 44
1014.83 981.341 45
1016.8 1055.23 46
1025.99 1129.49 47
1038.43 1203.27 48
1047.69 1277.75 49
1049.93 1352.07 50
1047.42 1426.22 51
1042.84 1499.16 52
1039.93 1571.71 53
1040.48 1644.28 54
1044.13 1717.13 55
1055.06 1788.33 56
1066.29 1860.11 57
1078.47 1932.05 58
1086.95 2004.47 59
1081.91 2075.76 60
1072.67 2144.23 61
3.45924 66.2346 0 
3.45924 66.2346 0.067796 
-3.91781 67.5853 0.0652267 
-7.00887 67.8976 0.0245458 
-7.50917 68.3502 -0.00768758 
-6.54326 68.956 -0.0182006 
-5.50062 69.5615 -0.0106809 
-5.20776 70.0904 0.000276953 
-5.44724 70.5932 0.00468726 
-5.84254 71.0898 0.00521213 
-6.26114 71.5884 0.00574935 
-6.80109 72.0843 0.00854416 
-7.48129 72.4526 0.0082209 
-7.93131 72.7287 0.00410029 
-7.95525 72.9205 -0.00530535 
-7.12507 73.0121 -0.0143464 
-5.98362 73.0238 -0.0153371 
-5.00914 73.101 -0.00805921 
-4.79466 73.239 0.000647852 
-4.93111 73.3496 0.00233512 
-5.11401 73.3932 0.00278148 
-5.34848 73.4133 0.00358924 
-5.6084 73.4368 0.0032748 
-5.74555 73.4734 -0.000213854 
-5.61202 73.478 -0.00221234 
-5.50109 73.4856 -0.000895259 
-5.45095 73.504 -0.000596177 
-5.3978 73.5245 -0.000703286 
-5.35263 73.5463 -0.000621804 
-5.31167 73.5606 -0.000611851 
p		#cnt 2
1
30
1133.33 0 62
1136.6 73.9108 63
1139.86 147.822 64
1137.07 222.417 65
1127.98 297.083 66
1122.65 371.794 67
1113.4 446.364 68
1106.77 520.71 69
1093.48 594.847 70
1082.52 668.947 71
1068.77 742.757 72
1060.25 816.963 73
1048.28 891.332 74
1046.75 967.029 75
1054.47 1042.84 76
1073.18 1115.92 77
1088.17 1189.04 78
1097.86 1262.52 79
1096.01 1336.16 80
1091.36 1409.15 81
1074.62 1481.15 82
1068.12 1555.64 83
1069.26 1631.58 84
1083.83 1707.12 85
1113.55 1777.54 86
1140.58 1847.75 87
1158.78 1918.75 88
1148.29 1991.04 89
1123.13 2059.42 90
1095.88 2128.06 91
1074.9 2199.59 92
3.26194 73.9108 0 
3.26194 73.9108 0.0489213 
-2.78414 74.5951 0.0504679 
-5.6325 74.5716 0.0239723 
-6.56085 74.6784 0.0042405 
-6.64806 74.6996 -0.000609087 
-6.59574 74.6616 -0.000408699 
-6.56566 74.5673 -0.000233862 
-6.53808 74.4332 0.000520441 
-6.55883 74.259 -7.57524e-05 
-6.673 74.0571 0.0073092 
-7.51857 73.7727 0.0111279 
-8.01615 73.7315 0.00283346 
-8.01972 73.7741 -0.00240746 
-7.65028 73.7675 -0.00724992 
-6.97454 73.6766 -0.0103211 
-6.20924 73.5854 -0.0100369 
-5.53003 73.5804 -0.00835322 
-5.07639 73.5651 -0.00268144 
-5.11651 73.5113 0.00259733 
-5.34743 73.4626 0.00375759 
-5.67153 73.447 0.00453797 
-6.07386 73.5161 0.00678634 
-6.51902 73.7114 0.00332417 
-6.41525 73.6929 -0.00522112 
-5.93871 73.5712 -0.00677514 
-5.55533 73.602 -0.00355612 
-5.39237 73.6252 -0.00136705 
-5.3099 73.6275 -0.000745118 
-5.267 73.6273 -0.000454331 
p		#cnt 3
1
30
1200 0 93
1188.57 76.4425 94
1177.14 152.885 95
1168.86 228.957 96
1163.14 304.915 97
1154.87 380.311 98
1148.65 455.648 99
1138.99 530.294 100
1128.94 604.824 101
1115.24 678.453 102
1104.11 752.428 103
1091.33 825.896 104
1083.35 899.749 105
1079.79 973.602 106
1091.13 1046.8 107
1107.5 1119.43 108
1125.8 1192.06 109
1132.38 1266.9 110
1132.67 1342.26 111
1122.61 1416.73 112
