p		#cnt 0
-5.46639 72.0195 -0.00107112 
-5.32096 71.9861 -0.00289357 
-5.04166 71.9606 -0.00477942 
-4.61956 71.9448 -0.00685877 
-4.04504 71.9317 -0.00890858 
-3.34318 71.916 -0.0102764 
-2.57561 71.9071 -0.0107788 
-1.79298 71.9051 -0.0107798 
-1.01789 71.908 -0.0106702 
-0.249992 71.9109 -0.0106361 
0.506857 71.8975 -0.0101421 
1.19696 71.8669 -0.00888092 
1.79026 71.8174 -0.0077052 
2.3262 71.7473 -0.00742057 
2.87276 71.6455 -0.00808632 
3.47455 71.5032 -0.00895354 
4.11313 71.3366 -0.00915624 
4.76262 71.168 -0.00965591 
5.55781 70.9534 -0.0143239 
6.663 70.6288 -0.0153888 
7.61193 70.4007 -0.012639 
8.48565 70.2646 -0.0108925 
9.18257 70.2347 -0.00886773 
9.82432 70.1923 -0.00886773 
p		#cnt 4
1
30
1266.67 0 124
1270.7 59.7492 125
1274.74 119.498 126
1274.38 180.217 127
1272.48 241.412 128
1269.84 303.041 129
1267.91 365.203 130
1266.69 427.995 131
1267.62 491.242 132
1268.75 555.424 133
1269.57 620.259 134
1273.22 684.97 135
1273.57 751.179 136
1276.3 818.116 137
1274.61 886.645 138
1271.41 955.419 139
1267.68 1024.35 140
1266.13 1091.63 141
1261.67 1157.63 142
1255.93 1223.48 143
1251.3 1289.98 144
1246.99 1357.99 145
1242.84 1427 146
1239.05 1495.7 147
1235.85 1563.05 148
1229.95 1628.38 149
1224.65 1693.07 150
1222.15 1757.16 151
1222.19 1820.88 152
1227.27 1883.45 153
1232.58 1944.95 154
4.03526 59.7492 0 
4.03526 59.7492 0.0428022 
-0.361195 60.7188 0.0518073 
-3.15972 61.1019 0.0387012 
-5.00371 61.4226 0.0217836 
-5.92106 61.755 0.00847734 
-6.15446 62.1023 -0.000456733 
-5.82227 62.4526 -0.0113635 
-4.58312 62.8132 -0.0279414 
-2.29751 63.2274 -0.0418808 
0.802711 63.5627 -0.0556924 
4.74964 64.1482 -0.0608515 
8.47416 64.5778 -0.0505644 
11.0767 65.1249 -0.02121 
11.3046 65.4982 0.00858035 
10.2562 65.7948 0.0213268 
8.6307 66.123 0.024365 
7.3269 66.3844 0.0128119 
6.91111 66.6702 0.00102128 
6.94698 66.9949 -0.00167569 
6.97481 67.3258 0.000859395 
6.74026 67.6463 0.00545555 
6.23993 67.9543 0.00799229 
5.76564 68.2603 0.00445768 
5.65628 68.5336 -0.0014 
5.81627 68.7892 -0.00338718 
5.99043 69.0081 -0.0020429 
6.18063 69.2197 -0.00603609 
6.7791 69.3112 -0.0111665 
7.47442 69.3266 -0.0112575 
p		#cnt 5
1
30
1333.33 0 155
1336.76 75.2997 156
1340.19 150.599 157
1339.37 226.917 158
1337.59 302.75 159
1336.8 378.825 160
1335.71 455.043 161
1332.95 531.268 162
1343.52 606.984 163
1379.35 675.613 164
1420.8 737.89 165
1425.31 811.22 166
1368.95 862.815 167
1308.48 910.323 168
1291.9 985.253 169
1287.98 1064.5 170
1291.72 1145.5 171
1309.11 1227.3 172
1347.39 1299.5 173
1386.99 1365.52 174
1396.95 1440.17 175
1347 1496.73 176
1286.32 1542.42 177
1261.08 1611.61 178
1243.94 1687.47 179
1238.08 1766.85 180
1241.47 1844.54 181
1249.25 1921.36 182
1267.19 1996.57 183
1281.06 2072.02 184
1297.51 2147.08 185
3.42965 75.2997 0 
3.42965 75.2997 0.0353736 
-0.81904 76.3179 0.02927 
-2.02886 76.7214 0.00288216 
-1.39644 77.1474 -0.0181562 
0.269774 77.6228 -0.0222241 
2.15503 78.139 -0.0352171 
6.02767 78.1697 -0.0647577 
11.2103 76.1606 -0.074168 
15.6514 73.3755 -0.0647711 
18.397 73.0298 0.0113642 
14.9763 69.8379 0.0890686 
11.1164 65.7327 0.0371652 
10.5381 66.0081 0.00266836 
9.15462 66.3774 0.0234699 
7.43862 66.8195 0.0203443 
5.90145 67.4213 0.01867 
4.87555 68.246 0.0114656 
4.67814 68.6682 -0.0019939 
5.27852 68.7034 -0.012072 
5.94084 69.1261 -0.00405207 
5.90743 68.8655 0.00643694 
5.59366 68.6973 0.001619 
5.69579 68.8135 -0.00316681 
5.96371 68.9696 -0.00433548 
6.37861 69.0323 -0.00597781 
6.98355 69.0525 -0.0110287 
7.56735 69.0463 0.00458062 
6.48905 69.2361 0.0134637 
6.04726 69.3473 0.00215962 
p		#cnt 6
1
30
1400 0 186
1400.5 77.8252 187
1401 155.65 188
1402.65 233.18 189
1397.91 310.582 190
1387.98 387.386 191
1373.56 463.203 192
1363.02 538.925 193
1378.56 613.508 194
1419.66 678.682 195
1458.96 744.966 196
1473.15 819.954 197
1463.65 895.755 198
1433.68 966.738 199
1386.72 1029.09 200
1342.96 1092.75 201
1322.58 1166.12 202
1345.23 1239.52 203
1388.77 1304.11 204
1423.21 1373.04 205
1433.26 1448.92 206
1411.91 1523.13 207
1364.87 1586.29 208
1303.62 1637.26 209
1264.38 1704.86 210
1259.5 1782.61 211
1272.84 1859.62 212
1292.95 1935.9 213
1307.54 2013.89 214
1321.28 2092.49 215
1336.57 2170.97 216
0.500803 77.8252 0 
0.500803 77.8252 -0.0097894 
1.64543 77.5294 -0.00503708 
1.58803 77.3814 0.00662982 
0.836749 77.1471 0.0110017 
0.480917 76.9364 -0.00565887 
2.18195 77.0576 -0.0399827 
6.48595 76.277 -0.0731766 
11.9004 73.3604 -0.0792885 
15.9739 71.218 -0.0290508 
15.7527 71.123 0.0241888 
13.3728 70.8216 0.034226 
11.1211 69.9267 0.0273738 
9.66908 68.8698 0.0197278 
8.46794 68.0629 0.0189154 
7.01139 67.6985 0.0200004 
5.62355 68.1764 0.0176036 
4.78742 68.7714 0.00648949 
4.79395 68.7731 -0.00432139 
5.20622 68.727 -0.00567296 
5.56158 68.8246 -0.00356514 
5.6736 68.8973 0.000512705 
5.59962 68.8013 0.000967564 
5.67415 68.8449 -0.00317659 
6.04304 68.8855 -0.00586418 
6.52533 68.8309 -0.00625786 
6.8853 68.7708 -0.00154872 
6.79231 68.8135 0.00235112 
6.61468 68.8563 0.00276176 
6.34449 68.9083 0.00378066 
p		#cnt 7
1
30
1466.67 0 217
1461.48 69.186 218
1456.28 138.372 219
1458.4 208.604 220
1463.78 278.925 221
1470.76 349.317 222
1478.21 420.124 223
1483.85 491.663 224
1486.72 563.505 225
1491.84 635.952 226
1494.16 707.825 227
1499.8 779.149 228
1498.03 850.121 229
1489.11 919.834 230
1474.76 987.928 231
1452.19 1054.59 232
1425.17 1120.33 233
1411.6 1190.6 234
1416.13 1261.53 235
1435.09 1330.47 236
1450.89 1400.76 237
1451 1472.99 238
1435.05 1543.59 239
1411.18 1611.76 240
1387.65 1680.46 241
1368.17 1750.08 242
1351.3 1820.13 243
1340.39 1891.4 244
1338.03 1963.03 245
1341.56 2034.52 246
1345.91 2105.86 247
-5.19147 69.186 0 
-5.19147 69.186 -0.0602343 
2.11234 70.2323 -0.0773787 
7.20699 70.464 -0.0654852 
11.1348 70.5477 -0.0458665 
13.7942 70.6234 -0.0303099 
15.6112 70.7845 -0.0207927 
16.735 71.0153 -0.00913455 
16.9568 71.2618 0.00195362 
16.6857 71.4222 0.00443579 
16.1701 71.5402 0.0138567 
14.6325 71.5859 0.0272336 
12.5662 71.3843 0.0309334 
10.4131 70.9462 0.0323636 
8.16567 70.2113 0.0350142 
5.96666 69.3086 0.0285254 
4.61654 68.9994 0.00908933 
4.52301 68.9325 -0.00327412 
4.7829 68.8143 -0.00404789 
5.04254 68.7156 -0.00378983 
5.32901 68.694 -0.00412187 
5.61311 68.7529 -0.00363612 
5.77813 68.8055 -0.00054391 
5.73944 68.8047 0.000133357 
5.84214 68.8412 -0.00298755 
6.12518 68.9072 -0.00479991 
6.47762 68.9597 -0.00473814 
6.73507 68.951 -0.00182322 
6.73058 68.941 0.00144969 
6.58378 68.9466 0.00235712 
p		#cnt 8
1
30
1533.33 0 248
1525.64 72.4548 249
1517.96 144.91 250
1513 217.394 251
1511.94 290.375 252
1513.7 362.802 253
1520.49 434.818 254
1530.34 506.139 255
1532.74 578.125 256
1526.2 650.076 257
1516.13 721.675 258
1509.96 794.178 259
1501.54 866.962 260
1492.07 939.319 261
1482.25 1011.49 262
1479.02 1084.33 263
1493.77 1155.68 264
1523.56 1222.72 265
1546.86 1292.43 266
1553.65 1365.53 267
1540.92 1437.34 268
1511.29 1503.83 269
1474.04 1566.15 270
1440.91 1630.21 271
1417.38 1698.22 272
1399.36 1768.38 273
1386.06 1839.55 274
1371.85 1910.62 275
1359.43 1982.12 276
1351.77 2055 277
1345.13 2128.56 278
-7.68898 72.4548 0 
-7.68898 72.4548 -0.0181486 
-4.95825 72.4841 -0.03934 
-1.30284 72.5904 -0.0600719 
3.62807 72.6776 -0.0748428 
9.21562 72.457 -0.0769674 
14.1791 71.9923 -0.0572048 
16.9506 71.879 -0.0173286 
17.0643 71.8208 0.00668258 
16.6402 71.7279 0.00407093 
16.1363 71.7138 0.0157641 
14.253 71.6795 0.0306558 
11.958 71.4906 0.0334547 
9.44803 71.2104 0.0343146 
7.37382 71.1499 0.0187132 
6.89904 71.228 -0.00400186 
7.60601 70.8997 -0.0147167 
8.59763 70.5604 -0.0117434 
9.05632 70.4969 4.59531e-05 
8.57344 70.3905 0.0130313 
7.43325 69.8811 0.0196015 
6.30078 69.207 0.0144588 
5.738 68.8731 0.00411412 
5.69415 68.8185 -0.00131329 
5.8873 68.8397 -0.00434569 
6.26683 68.8859 -0.00506491 
6.55073 68.927 -0.00304779 
6.7049 68.9499 -0.00103655 
6.68879 68.9493 0.00139986 
6.53104 68.937 0.00251331 
p		#cnt 9
1
30
1600 0 279
1599.66 83.6308 280
1599.32 167.262 281
1607 249.453 282
1626.81 330.531 283
1638.79 413.046 284
1641.71 495.989 285
1633.19 578.586 286
1611.43 659.235 287
1579.84 737.099 288
1542.18 812.22 289
1515.53 891.014 290
1513.54 973.46 291
1545.37 1049.77 292
1606.54 1107.55 293
1671.03 1163.35 294
1718.47 1233.69 295
1750.73 1311.49 296
1767.08 1393.72 297
1769.12 1477.2 298
1761.41 1560.49 299
1747.72 1643.14 300
1732.14 1725.54 301
1720.92 1808.63 302
1722.32 1892.39 303
1744.5 1973.22 304
1793.19 2042.08 305
1867.98 2084.75 306
1955.72 2098.6 307
2045.66 2110.04 308
2136.95 2123.73 309
-0.339224 83.6308 0 
-0.339224 83.6308 -0.0432713 
7.67477 82.1915 -0.114178 
18.8219 80.3462 -0.135238 
28.1136 79.4789 -0.0856752 
33.0832 79.1787 -0.0356961 
33.6855 79.0335 0.0287389 
