p		#cnt 0
8.22476 76.5291 -0.00804939 
8.8241 76.504 -0.00733421 
9.36843 76.4324 -0.00704786 
9.9222 76.4225 -0.00722577 
10.4686 76.4304 -0.00659945 
10.9662 76.3975 -0.00659013 
11.5092 76.4193 -0.00732232 
12.0577 76.4643 -0.0063519 
12.5071 76.4522 -0.00565525 
12.9712 76.4765 -0.00625045 
13.448 76.5203 -0.00583484 
13.8593 76.5409 -0.00459653 
14.2319 76.5328 -0.00560093 
14.7244 76.6047 -0.00654861 
15.1522 76.6595 -0.00394268 
15.3836 76.7027 -0.00259437 
15.5288 76.7886 2.58605e-05 
15.328 76.8813 0.00456502 
14.9995 77.0269 0.00300696 
15.0157 77.0397 -0.00388133 
15.438 77.0372 -0.00423954 
15.5669 77.0252 -0.000298057 
p		#cnt 4
1
30
1160 0 124
1172.54 81.9264 125
1185.08 163.853 126
1192.84 244.479 127
1202.21 324.225 128
1212.94 403.179 129
1225.67 481.316 130
1237.33 559.178 131
1244.98 637.174 132
1246.39 715.32 133
1248.08 793.525 134
1252.05 871.628 135
1258.65 949.448 136
1267.61 1026.91 137
1274.15 1104.24 138
1276.96 1181.72 139
1269.01 1258.99 140
1261.37 1336.61 141
1259.96 1414.7 142
1270.7 1492.17 143
1288.08 1568.09 144
1303.65 1643.89 145
1310.26 1720.58 146
1311.3 1797.6 147
1304.29 1874.81 148
1301.58 1953.05 149
1299.94 2031.72 150
1292.69 2110.95 151
1300.51 2191.68 152
1326.77 2269.79 153
1368.5 2342.45 154
12.5411 81.9264 0 
12.5411 81.9264 0.0388538 
7.75838 80.626 0.00858703 
7.12796 80.012 0.00128049 
7.53551 79.4102 -0.0114376 
8.48808 78.822 -0.0123522 
9.14104 78.3798 -0.00478732 
9.13939 78.1207 0.00376244 
8.68129 77.9561 0.00624071 
8.29446 77.8567 0.00337281 
8.14092 77.8037 0.000745197 
8.13316 77.7767 -0.000375354 
8.178 77.7682 -0.000785732 
8.27048 77.7749 -0.00177576 
8.49127 77.7934 -0.00417153 
8.90428 77.8676 -0.00622641 
9.39692 77.946 -0.00626132 
9.84082 77.9783 -0.0049756 
10.1756 77.9523 -0.00378139 
10.4643 77.905 -0.00401309 
10.8249 77.847 -0.00557296 
11.3214 77.8134 -0.0072484 
11.9291 77.8038 -0.00849599 
12.6671 77.8576 -0.0110498 
13.6803 77.8677 -0.0146898 
14.6801 77.8382 -0.00700041 
14.713 77.7974 0.00346328 
14.4225 77.8334 0.00286047 
14.3184 77.8699 -4.04478e-05 
14.3825 77.8339 -0.00129504 
p		#cnt 5
1
30
1200 0 155
1201.25 80.0847 156
1202.49 160.169 157
1210.72 239.939 158
1219.25 318.49 159
1231.09 396.683 160
1242.72 474.111 161
1255 551.836 162
1261.19 629.59 163
1264.41 708.055 164
1265.91 785.776 165
1270.81 863.636 166
1275.36 941.06 167
1284.21 1018.8 168
