p		#cnt 0
1
30
1000 0 0
1002.36 56.7736 1
1004.72 113.547 2
1005.87 171.061 3
1005.47 229.376 4
1006.41 287.992 5
1007.1 347.243 6
1006.1 406.948 7
1004.08 466.47 8
997.196 526.06 9
984.888 585.129 10
980.486 644.567 11
990.576 703.202 12
1005.23 761.941 13
1014.82 822.095 14
1007.7 882.681 15
999.217 941.835 16
996.565 1000.84 17
995.667 1059.66 18
992.638 1118.4 19
988.057 1176.71 20
984.207 1234.86 21
982.264 1292.8 22
982.628 1350.53 23
985.004 1408.05 24
989.248 1465.2 25
994.211 1522.07 26
998.025 1578.91 27
998.078 1635.75 28
995.654 1692.55 29
992.914 1749.33 30
2.35992 56.7736 0 
2.35992 56.7736 0.0117015 
1.14969 57.5136 0.018657 
-0.103436 57.8834 0.0254938 
-1.77457 58.312 0.0314652 
-3.63932 58.7502 0.0315166 
-5.46652 59.1356 0.0310533 
-7.45905 59.4932 0.0379583 
-10.4285 59.6582 0.0668129 
-14.9624 59.3876 0.0705071 
-17.6765 59.506 0.0150936 
-16.8133 59.4358 -0.0374478 
-13.9895 58.9407 -0.0509803 
-11.5324 58.7154 -0.0227043 
-11.202 58.8045 0.0033475 
-11.409 58.8055 0.00294481 
-11.508 58.8229 0.000138315 
-11.4481 58.8428 -0.00158958 
-11.3341 58.8672 -0.00272386 
-11.1188 58.9016 -0.00455038 
-10.8206 58.9371 -0.00567599 
-10.4693 58.962 -0.00641483 
-10.0864 58.9698 -0.00679041 
-9.6907 58.9614 -0.00695156 
-9.29199 58.9358 -0.00694631 
-8.90528 58.9031 -0.0065716 
-8.56732 58.8797 -0.00499836 
-8.40198 58.8782 2.38125e-06 
-8.54289 58.8732 0.00370444 
-8.75215 58.8642 0.00367451 
p		#cnt 1
1
30
1040 0 31
1043.05 68.2554 32
1046.09 136.511 33
1060.49 205.645 34
1074.37 275.504 35
1082.46 344.204 36
1086.29 411.759 37
1077.48 475.973 38
1042.2 532.045 39
1014.54 591.422 40
1025.16 656.645 41
1069.93 706.433 42
1098.2 764.306 43
1072.83 822.545 44
1039.48 876.426 45
1031.56 939.407 46
1032.33 1004.14 47
1032.47 1068.92 48
1026.96 1134.08 49
1020.83 1199.54 50
1016.31 1265.72 51
1015.34 1332.45 52
1017.2 1399.71 53
1021.54 1467.27 54
1027.26 1535.1 55
1032.73 1603.26 56
1038.07 1671.41 57
1043.41 1739.56 58
1048.75 1807.72 59
1054.09 1875.87 60
1059.43 1944.03 61
3.04517 68.2554 0 
3.04517 68.2554 -0.102638 
14.4002 69.134 -0.0858224 
17.758 69.3519 -0.00783568 
15.8327 70.3411 0.068045 
9.93449 71.5286 0.0949555 
2.61771 71.0268 0.160001 
-8.85849 65.8572 0.177355 
-16.4207 62.7743 0.0767219 
-18.4535 62.9291 -0.0198659 
-15.5669 60.5122 -0.0738029 
-11.9498 58.9142 -0.0378178 
-11.1649 59.1663 0.00262624 
-11.3985 58.9239 0.00409699 
-11.4727 58.8802 0.000123566 
-11.4871 58.8466 -0.000224194 
-11.4213 58.813 -0.00162656 
-11.2726 58.7938 -0.00302839 
-11.0117 58.791 -0.00480115 
-10.6445 58.7952 -0.00616278 
-10.2061 58.7872 -0.00680624 
-9.7432 58.7695 -0.00695104 
-9.27516 58.7419 -0.00681409 
-8.84206 58.714 -0.00569888 
-8.49465 58.6972 -0.00477876 
-8.16884 58.6732 -0.00477876 
-7.84303 58.6493 -0.00477876 
-7.51722 58.6253 -0.00477876 
-7.19141 58.6014 -0.00477876 
-6.86561 58.5774 -0.00477876 
p		#cnt 2
1
30
1080 0 62
1087.46 86.464 63
1094.93 172.928 64
1108.94 253.323 65
1127.11 330.528 66
1115.45 410.104 67
1112.38 492.113 68
1142.83 569.685 69
1188.49 638.779 70
1233.33 706.251 71
1263.18 779.394 72
1270.78 857.164 73
1270.82 935.093 74
1284.87 1012.15 75
1274.15 1089.44 76
1227.94 1155.73 77
1181.88 1224.27 78
1171.22 1307.11 79
1197.51 1386.28 80
1241.71 1455.13 81
1282.25 1523.4 82
1308.97 1596.91 83
1322.37 1674.99 84
1295.16 1749.93 85
1241.75 1812.41 86
1195.76 1884.08 87
1184.46 1969.04 88
1210.08 2050.03 89
1264.63 2118.53 90
1331.9 2176.59 91
1418.66 2214.94 92
7.46396 86.464 0 
7.46396 86.464 -0.0329343 
14.0167 80.3955 -0.111979 
19.0531 78.0413 0.0234499 
10.5045 76.8433 0.137444 
2.15361 77.0989 0.0515612 
1.94596 77.3059 -0.0271764 
4.50996 75.7738 -0.0415128 
7.09645 74.0459 -0.0301036 
8.14171 73.4477 0.0020987 
6.87594 73.4606 0.0250521 
4.95572 73.4097 0.0197478 
3.94948 73.5317 0.00846479 
3.36411 73.4213 0.00792625 
2.77041 72.9949 0.00976285 
2.07894 72.5323 0.0103621 
1.19459 72.4269 0.0109978 
0.31747 72.7346 0.0110703 
-0.401718 73.2199 0.00996334 
-1.00386 73.6033 0.00784055 
-1.50065 73.8056 0.00619407 
-1.93654 73.8946 0.00480051 
-2.2343 73.7951 0.00326655 
-2.41391 73.6482 0.00242806 
-2.58075 73.545 0.00241337 
-2.82227 73.5147 0.00334583 
-3.13143 73.6137 0.00419182 
-3.43245 73.8544 0.00454874 
-3.698 74.1641 0.00459142 
-3.87132 74.5606 0.00454706 
p		#cnt 3
1
30
1120 0 93
1111.74 73.6668 94
1103.47 147.334 95
1115.2 225.116 96
1128.98 302.717 97
1127.08 382.095 98
1126.45 462.165 99
1150.46 538.584 100
1192.36 607.695 101
1236.49 675.317 102
1267.94 748.709 103
1278.11 827.196 104
1277.47 905.773 105
1295.88 983.884 106
1294.08 1063.96 107
1255.03 1135.26 108
1204.94 1200.42 109
1183.47 1278.98 110
1201.24 1357.32 111
1245.19 1424.8 112
1287.93 1491.72 113
1311.52 1566.32 114
1321.11 1644.84 115
1311.01 1723.15 116
