p		#cnt 0
1
30
1000 0 0
995.267 75.8258 1
990.535 151.652 2
987.993 227.544 3
988.072 303.47 4
984.101 379.202 5
975.323 454.605 6
967.677 530.071 7
961.201 605.763 8
955.237 681.674 9
947.351 757.628 10
931.305 832.095 11
905.974 904.258 12
890.702 978.841 13
886.733 1054.41 14
879.587 1129.4 15
872.79 1204.54 16
868.365 1280.29 17
862.56 1355.59 18
861.324 1431.21 19
859.103 1506.76 20
850.61 1581.52 21
843.938 1656.65 22
835.963 1731.72 23
831.701 1807.1 24
832.673 1882.87 25
831.412 1958.7 26
830.941 2034.72 27
829.815 2110.72 28
828.442 2186.69 29
827.069 2262.65 30
-4.73268 75.8258 0 
-4.73268 75.8258 -0.0160381 
-2.54132 75.8926 -0.0223755 
-0.935452 75.8903 -0.0179275 
-0.0898333 75.9092 -0.00274953 
-0.288633 75.8527 0.00355172 
-0.480912 75.7989 0.00436802 
-1.08536 75.7207 0.010771 
-1.98448 75.6293 0.0121444 
-2.78934 75.5228 0.00808584 
-3.36951 75.3667 0.0109749 
-4.39843 74.9815 0.0146521 
-5.17701 74.8037 0.00489979 
-5.22034 74.7689 -0.00106214 
-5.18231 74.7186 -0.000176461 
-5.13701 74.6698 -0.00116444 
-5.01272 74.6242 -0.00157136 
-4.90866 74.5795 -0.00132075 
-4.75917 74.5291 -0.00301321 
-4.5011 74.484 -0.00268677 
-4.38182 74.445 -0.000945771 
-4.31452 74.4093 -0.000611862 
-4.29272 74.3788 0.000122115 
-4.32361 74.3515 0.000676704 
-4.39086 74.3333 0.00110759 
-4.47351 74.3219 0.000819819 
-4.49863 74.32 -0.000118542 
-4.46898 74.325 -0.000527255 
-4.42893 74.3258 -0.000527255 
-4.38887 74.3265 -0.000527255 
p		#cnt 1
1
30
1040 0 31
1037.89 82.9154 32
1035.78 165.831 33
1025.97 247.634 34
1010.2 327.796 35
1002.31 409.155 36
1004.47 490.48 37
1018.77 570.613 38
1036.06 649.82 39
1039.63 730.074 40
1015.54 806.84 41
962.361 869.404 42
912.356 932.976 43
898.801 1011.76 44
921.249 1088.88 45
958.699 1160.26 46
985.042 1235.28 47
988.006 1314.64 48
966.076 1392.3 49
930.633 1465.9 50
897.493 1540.98 51
879.523 1620.41 52
868.596 1701.03 53
860.246 1781.76 54
855.778 1862.7 55
856.553 1943.69 56
865.065 2024.23 57
884.328 2103.41 58
902.694 2183.84 59
920.26 2265.22 60
937.825 2346.61 61
-2.1103 82.9154 0 
-2.1103 82.9154 0.0494542 
-9.80475 81.8027 0.0814232 
-16.4694 80.6043 0.0732783 
-20.4502 79.9608 0.0195307 
-19.3159 79.4943 -0.0469138 
-13.6181 78.4394 -0.0860386 
-7.0835 77.1167 -0.066885 
-3.47307 76.7563 -0.0262071 
-2.63617 76.8968 0.00611902 
-3.7202 75.9697 0.0222427 
-4.93036 75.0189 0.0140451 
-5.50383 74.8884 0.000585872 
-5.12279 74.7586 -0.0093453 
-4.42747 74.3844 -0.00758185 
-4.16709 74.2635 -0.000412657 
-4.25444 74.2585 0.00175269 
-4.3601 74.238 0.000683857 
-4.3735 74.256 -0.000331496 
-4.34828 74.2961 -0.000636556 
-4.2989 74.3237 -0.000559571 
-4.27721 74.3342 3.09974e-05 
-4.30703 74.332 0.000696354 
-4.38672 74.3208 0.00125568 
-4.50374 74.3081 0.00157619 
-4.61181 74.2996 0.000713664 
-4.6484 74.299 0.000824645 
-4.77401 74.3196 0.0018971 
-4.92834 74.3532 0.0018971 
-5.08266 74.3868 0.0018971 
p		#cnt 2
1
30
1080 0 62
1088.32 74.9062 63
1096.64 149.812 64
1106.77 221.993 65
1109.72 294.502 66
1110.64 367.622 67
1104.85 440.261 68
1100 513.779 69
1090.78 586.766 70
1083.63 660.511 71
1075.54 733.746 72
1067.94 807.49 73
1054.11 879.984 74
1042.88 953.334 75
1031.22 1026.15 76
1022.35 1099.77 77
1014.04 1173.53 78
1012.61 1248.15 79
1006.88 1321.42 80
999.204 1394.54 81
987.056 1466.65 82
974.855 1539.12 83
962.921 1611.5 84
956.011 1684.91 85
946.147 1757.8 86
935.571 1831.38 87
922.672 1904.86 88
916.727 1980.05 89
915.828 2055.1 90
924.331 2129.3 91
959.837 2198.13 92
8.32012 74.9062 0 
8.32012 74.9062 -0.0236971 
10.1318 72.1808 0.0111386 
6.76053 72.2732 0.0724629 
1.02447 73.0687 0.0769045 
-3.44792 73.3292 0.0439383 
-5.40399 73.5781 0.0122866 
-5.79109 73.7911 0.00115224 
-5.49844 74.068 -0.0151812 
-3.80539 74.4696 -0.0241523 
-2.67649 74.6245 -0.00507552 
-2.83862 74.5071 0.00571819 
-3.1906 74.3928 0.00429995 
-3.50636 74.3107 0.0050219 
-3.91404 74.2525 0.00546065 
-4.21091 74.2192 0.00186094 
-4.22823 74.224 -0.000124368 
-4.26995 74.2274 0.00103026 
-4.34768 74.2235 0.000861873 
-4.39468 74.2151 0.000649961 
-4.45617 74.204 0.00104616 
-4.54696 74.1906 0.00146891 
-4.66824 74.1843 0.00176711 
-4.79999 74.1758 0.00177338 
-4.919 74.1724 0.00128803 
-4.98053 74.1764 0.000261154 
-4.94558 74.1944 -0.00135861 
-4.83461 74.2106 -0.000718515 
-4.84211 74.219 0.000134442 
-4.81291 74.2064 -0.000682272 
p		#cnt 3
1
30
1120 0 93
1106.91 58.97 94
1093.81 117.94 95
1109.09 187.007 96
1116.5 257.335 97
1111.38 331.382 98
1109.14 403.04 99
1104.49 477.289 100
1098.71 549.446 101
1088.71 623.781 102
1083.06 695.811 103
1075.45 770.482 104
1065.49 843.03 105
1049.29 916.804 106
1039.57 988.69 107
1032.41 1063.14 108
1026.65 1135.58 109
1017.12 1210.46 110
1011.9 1283.16 111
1004.99 1357.59 112
998.213 1429.43 113
984.668 1502.81 114
971.833 1574.71 115
959.023 1648.49 116
952.212 1720.44 117
