p		#cnt 0
1
30
1000 0 0
1001.63 66.507 1
1003.26 133.014 2
1003.38 202.96 3
1002.95 274.097 4
1002.83 345.972 5
1002.98 418.366 6
1003.25 491.037 7
1003.07 563.846 8
1002.99 636.878 9
1003.07 710.123 10
1003.12 783.465 11
1002.91 856.754 12
1002.46 930.085 13
1002.22 1003.49 14
1001.15 1076.87 15
999.241 1150.2 16
996.902 1223.5 17
994.054 1296.73 18
990.413 1369.9 19
985.736 1442.98 20
980.214 1515.94 21
974.473 1588.82 22
968.496 1661.54 23
962.066 1734.05 24
957.38 1806.8 25
951.738 1879.25 26
945.747 1951.5 27
937.868 2023.1 28
928.244 2093.53 29
916.045 2161.77 30
1.62837 66.507 0 
1.62837 66.507 0.0123026 
0.123323 69.9456 0.0224343 
-0.945934 71.0939 0.00893144 
-1.2708 71.8543 0.00201145 
-1.37742 72.3682 0.00135525 
-1.47223 72.7356 0.00110259 
-1.52647 73.0174 0.000469476 
-1.55219 73.2498 0.00029624 
-1.57645 73.4523 0.000406996 
-1.61017 73.6386 0.000475897 
-1.63939 73.8129 0.000262248 
-1.65143 73.9714 0.000111179 
-1.65965 74.1143 6.58196e-05 
-1.65872 74.2445 -0.00017264 
-1.63612 74.3637 -0.000545587 
-1.58491 74.4718 -0.000940609 
-1.50949 74.5672 -0.00117819 
-1.42626 74.6499 -0.00117155 
-1.34919 74.7229 -0.00106408 
-1.27836 74.7893 -0.0010268 
-1.20504 74.8496 -0.00113358 
-1.11949 74.9011 -0.00132116 
-1.02511 74.9423 -0.00129342 
-0.939322 74.9744 -0.0011436 
-0.863756 74.9984 -0.000931007 
-0.812202 75.0141 -0.000501277 
-0.795375 75.024 1.54273e-05 
-0.809301 75.0257 0.000273958 
-0.82737 75.0212 0.00026503 
p		#cnt 1
1
30
1040 0 31
1034.82 81.4727 32
1029.64 162.945 33
1028.11 238.942 34
1026.68 313.655 35
1026.41 387.598 36
1026.71 461.216 37
1027.23 534.608 38
1026.74 607.898 39
1026.42 681.251 40
1026.37 754.702 41
1026.4 828.223 42
1026.03 901.664 43
1025.03 975.115 44
1024.84 1048.62 45
1023.83 1122.23 46
1021.67 1195.84 47
1019.05 1269.44 48
1015.52 1343.02 49
1010.61 1416.49 50
1003.98 1489.76 51
996.981 1562.88 52
991.795 1635.92 53
986.643 1708.66 54
980.217 1781.11 55
977.157 1853.99 56
971.836 1926.94 57
966.125 2000.26 58
958.284 2073.71 59
946.081 2148.15 60
902.275 2217.12 61
-5.18243 81.4727 0 
-5.18243 81.4727 -0.0353449 
-1.52253 75.997 0.0199311 
-1.95222 74.7103 -0.00214011 
-1.72607 74.0197 -0.00268168 
-1.61714 73.6808 -0.000480843 
-1.62408 73.548 0.000399558 
-1.65485 73.536 0.00038906 
-1.70447 73.5985 0.00132774 
-1.86036 73.7087 0.00270408 
-2.02851 73.8615 0.0011315 
-2.01562 74.0148 -0.000900297 
-1.96071 74.1518 -0.000417487 
-1.95592 74.2755 3.35214e-05 
-1.94593 74.3888 -0.000397746 
-1.88815 74.492 -0.00139697 
-1.74692 74.5895 -0.00240224 
-1.57617 74.674 -0.00202505 
-1.4797 74.741 -0.00073363 
-1.46324 74.7939 -1.42556e-05 
-1.45085 74.8439 -0.000772477 
-1.34207 74.8977 -0.00220582 
-1.1744 74.9387 -0.00201833 
-1.05456 74.9682 -0.00175776 
-0.911562 74.9955 -0.00191001 
-0.813286 75.0305 -0.000657214 
-0.812852 75.062 0.000288387 
-0.819062 75.079 -0.00043637 
-0.783796 75.0898 0.000197212 
-0.868321 75.0375 0.00172667 
p		#cnt 2
1
30
1080 0 62
1081.41 69.8163 63
1082.83 139.633 64
1081.82 210.412 65
1079.67 281.758 66
1077.76 353.151 67
1075.96 424.896 68
1074.09 496.935 69
1071.27 569.24 70
1066.81 641.713 71
1062.88 714.502 72
1060.25 787.558 73
1059.06 860.575 74
1059.11 933.749 75
1058.83 1007.06 76
1058.09 1080.54 77
1056.4 1154.2 78
1054.17 1228.05 79
1050.98 1302.13 80
1046.09 1376.5 81
1039.64 1450.25 82
1032.39 1523.53 83
1025.64 1596.3 84
1022.45 1669.57 85
1018.76 1743.45 86
1015.05 1817.18 87
1010.72 1891.05 88
1005.47 1964.83 89
993.873 2038.11 90
969.643 2106.98 91
943.834 2173.82 92
1.41305 69.8163 0 
1.41305 69.8163 0.0209306 
-1.00507 70.7792 0.0209784 
-2.09572 71.2272 0.00917603 
-2.32136 71.6865 -0.0027463 
-1.83557 72.1692 -0.0101694 
-1.09211 72.6653 -0.00954057 
-0.778288 73.15 0.00246197 
-1.4072 73.5079 0.0109856 
-2.07319 73.7922 0.00587322 
-2.30496 74.018 0.0017411 
-2.36932 74.1806 -0.0010606 
-2.19721 74.3413 -0.00202947 
-2.15004 74.4733 0.00013368 
-2.15722 74.5768 -0.000211923 
-2.12171 74.6525 -0.000552006 
-2.04299 74.7022 -0.00236006 
-1.78631 74.7752 -0.00378072 
-1.57725 74.871 -0.00170906 
-1.54674 74.9393 0.000482219 
-1.61583 74.984 0.000933457 
-1.60974 74.9949 -0.00188337 
-1.36388 75.0041 -0.00374368 
-1.13755 75.0287 -0.00243107 
-0.998125 75.0601 -0.00147759 
-0.911618 75.0894 -0.000959262 
-0.855998 75.1176 -0.000591239 
-0.843702 75.1505 0.000291418 
-0.901248 75.1463 0.00102535 
-0.975187 75.1269 0.00107816 
p		#cnt 3
1
30
1120 0 93
1123.42 75.4354 94
1126.84 150.871 95
1127.79 226.508 96
1129.26 302.108 97
1128.04 377.908 98
1123.43 453.633 99
1115.27 529.154 100
1104.86 604.754 101
1097.6 681.129 102
1095.45 757.934 103
1097.14 834.537 104
1097.73 911.069 105
1094.75 987.465 106
1091.95 1064.03 107
1092.06 1140.52 108
1094.27 1216.64 109
1094.4 1292.27 110
1087.72 1367.29 111
1075.38 1441.79 112
