p		#cnt 0
1299.79 1839.39 119
1293.62 1911.65 120
1287.58 1983.94 121
1281.63 2056.23 122
1275.71 2128.53 123
-4.95084 72.3046 0 
-4.95084 72.3046 0.0142103 
-6.79207 72.2503 0.0193506 
-8.12048 72.1612 0.0159988 
-8.96218 72.0468 0.0066522 
-9.06813 72.0508 -0.00351136 
-8.5804 72.2688 -0.0103019 
-7.80665 72.5778 -0.0110525 
-7.149 72.7826 -0.00767695 
-6.67078 72.885 -0.00652697 
-6.08377 72.9323 -0.0106616 
-4.99285 72.8816 -0.0204326 
-3.11965 72.5827 -0.0314645 
-0.38931 71.8818 -0.0487697 
3.73 70.4904 -0.0688725 
8.80222 68.5682 -0.0774693 
14.0339 66.6261 -0.0733219 
18.6548 65.1526 -0.0584924 
22.0632 64.3397 -0.0376991 
24.0001 64.0398 -0.0171728 
24.6767 63.9583 -0.00330124 
24.6688 63.9131 0.00246397 
24.4235 63.8678 0.00411054 
24.1105 63.829 0.0044497 
23.7954 63.7957 0.00427263 
23.4954 63.7682 0.00404521 
23.2089 63.7439 0.00390275 
22.9298 63.7215 0.00381748 
22.6561 63.6999 0.00376296 
22.3844 63.6786 0.00375427 
p		#cnt 4
1
30
1400 0 124
1404.04 59.7492 125
1408.07 119.498 126
1411.69 179.451 127
1410.78 239.944 128
1409.83 300.398 129
1406.78 361.169 130
1405.71 422.128 131
1402.81 483.588 132
1399.19 545.271 133
1398.17 606.93 134
1397.63 668.687 135
1397.02 730.53 136
1395.62 792.517 137
1394.45 854.456 138
1392.72 916.455 139
1390.5 978.542 140
1387.85 1040.74 141
1384.86 1103.04 142
1381.68 1165.43 143
1378.48 1227.84 144
1375.4 1290.18 145
1372.43 1352.38 146
1369.06 1414.32 147
1363.63 1475.84 148
1354.46 1536.55 149
1344.65 1596.83 150
1335.41 1656.91 151
1326.73 1716.86 152
1318.25 1776.61 153
1309.87 1836.26 154
4.03526 59.7492 0 
4.03526 59.7492 0.00588413 
3.61494 59.9521 -0.00184279 
4.19463 60.0549 -0.0178901 
5.80129 60.2112 -0.0356333 
8.43897 60.5485 -0.050998 
11.8719 60.893 -0.0619499 
15.8414 61.4303 -0.0673573 
19.8893 62.0293 -0.0639315 
23.5128 62.3939 -0.0539417 
26.4522 62.6506 -0.0416277 
28.6204 62.8389 -0.028893 
30.0163 62.9926 -0.0164447 
30.6743 63.1027 -0.00530731 
30.7157 63.1945 0.00348328 
30.2865 63.2729 0.00987664 
29.5309 63.3408 0.0139949 
28.5823 63.4009 0.0160693 
27.5601 63.4569 0.0163458 
26.5717 63.5132 0.014996 
25.7168 63.574 0.0120936 
25.089 63.6413 0.00779263 
24.7528 63.7156 0.00296222 
24.658 63.7979 0.000683641 
24.5887 63.8597 0.0014547 
24.4546 63.8817 0.00274261 
24.2553 63.8765 0.00368385 
24.016 63.8567 0.00416688 
23.7598 63.8283 0.00433511 
23.4996 63.7956 0.00436245 
p		#cnt 5
1
30
1500 0 155
1503.43 75.2997 156
1506.86 150.599 157
1508.6 226.706 158
1509.24 303.05 159
1510.11 379.088 160
1510.78 455.122 161
1515.92 531.074 162
1529.04 606.247 163
1549.63 680.041 164
1575.97 752.051 165
1606.59 822.238 166
1640.27 890.671 167
1675.62 957.274 168
1693.52 1030.13 169
1688.53 1105.29 170
1662.3 1176.89 171
1613.86 1237.36 172
1552.68 1286.43 173
1491.12 1334.49 174
1439.79 1391.41 175
1403.78 1460.79 176
1383.69 1534.84 177
1369.08 1610.13 178
1357.44 1685.53 179
1348.64 1761.17 180
1340.03 1836.43 181
1331.09 1911.76 182
1322.15 1987.11 183
1313.18 2062.45 184
1304.23 2137.78 185
3.42965 75.2997 0 
3.42965 75.2997 0.0142588 
1.74241 76.107 0.0115084 
1.24572 76.4823 0.00248684 
1.22689 76.8489 -0.000721188 
1.16971 77.2158 0.00372138 
1.02272 77.5934 -0.00491178 
2.31424 77.7823 -0.0264542 
5.00956 77.5263 -0.0440323 
8.84998 76.6281 -0.057638 
13.2482 75.1461 -0.0625022 
17.5808 73.2821 -0.0604731 
21.387 71.3455 -0.0509913 
24.851 70.5192 -0.0473769 
28.7614 70.9903 -0.0587661 
32.6308 72.5126 -0.0380166 
33.2344 72.8292 0.0210448 
31.0685 70.1529 0.0591808 
28.0795 66.5596 0.0532342 
25.8408 64.5207 0.0254014 
24.8141 64.0519 0.00702988 
24.5003 63.9803 0.00230105 
24.3468 63.981 0.00223708 
24.1148 63.9623 0.00378145 
23.8009 63.924 0.0042289 
23.4925 63.9142 0.00394784 
23.2003 63.8815 0.00379295 
22.9176 63.8504 0.00374938 
22.6333 63.818 0.00377244 
22.3502 63.7854 0.0037481 
p		#cnt 6
1
30
1600 0 186
1600.5 77.8252 187
1601 155.65 188
1602.6 233.348 189
1602.75 310.999 190
1590.88 388.339 191
1569.2 463.93 192
1557.07 541.448 193
1559.34 619.623 194
1578.24 695.397 195
1610.51 766.983 196
1650.11 835.163 197
1687.92 904.188 198
1713.9 977.973 199
1726.15 1055.03 200
1720.6 1132.92 201
1692.9 1206.4 202
1641.23 1266.68 203
1576.33 1313.48 204
1512.66 1361.97 205
1458.16 1419.27 206
1416.4 1485.5 207
1390.22 1558.97 208
1377.94 1635.99 209
1375.58 1714.08 210
1380.49 1792.2 211
1390.69 1870.09 212
1401.83 1948.28 213
1409.21 2026.99 214
1413.23 2106.21 215
1417.03 2185.49 216
0.500803 77.8252 0 
0.500803 77.8252 -0.0085106 
1.60114 77.6975 -0.00840322 
1.98336 77.6383 -0.000146992 
1.61071 77.5216 0.00897552 
0.94478 77.2746 0.00598756 
1.04772 77.2291 -0.00957474 
2.58358 77.1544 -0.0302402 
5.67178 76.4647 -0.0499542 
9.81583 74.8378 -0.0617579 
14.281 72.5939 -0.0637765 
18.6226 70.5508 -0.0568625 
22.5468 69.3775 -0.0492503 
26.0486 68.9298 -0.0391722 
28.482 69.1229 -0.0235794 
29.5518 69.4949 -0.00349522 
29.0865 69.0865 0.017597 
27.9463 67.5642 0.0277469 
26.5789 65.8498 0.0249537 
25.39 64.7288 0.0165791 
24.5662 64.1852 0.00845092 
24.2133 64.0381 0.00206473 
24.1483 64.0215 0.000537855 
24.0318 64.0199 0.00282491 
23.6115 64.0502 0.00878266 
22.6326 64.19 0.0159492 
21.1955 64.421 0.0204661 
19.5049 64.6152 0.0220723 
17.7577 64.7428 0.0221049 
16.0071 64.8656 0.0221202 
p		#cnt 7
1
30
1700 0 217
1694.81 69.186 218
1689.62 138.372 219
1685.61 207.669 220
1683.57 277.177 221
1683.37 346.973 222
1687.82 417.168 223
1692.47 487.177 224
1698.26 557.409 225
1705.03 628.196 226
1710.91 699.429 227
1717.96 770.789 228
1726.54 841.855 229
1735.59 912.572 230
1744.66 983.339 231
1748.6 1054.67 232
1744.04 1125.88 233
1732.37 1196.26 234
1718.24 1266.3 235
1699.61 1335 236
1677.64 1402.69 237
1653.57 1469.62 238
1628.14 1536.03 239
1601.53 1601.96 240
1573.73 1667.43 241
1544.8 1732.43 242
1515.39 1797.28 243
1487.31 1862.8 244
1462.8 1929.75 245
1444.82 1998.67 246
1436.96 2069.36 247
-5.19147 69.186 0 
-5.19147 69.186 -0.00887201 
-4.01201 69.2968 -0.0157271 
-2.73546 69.369 -0.0207934 
-1.15027 69.4208 -0.0244672 
0.674918 69.3639 -0.0274477 
2.69701 69.2995 -0.030221 
4.9178 69.1984 -0.0329165 
7.35225 69.0609 -0.0357459 
10.0071 68.9525 -0.038653 
12.8768 68.7966 -0.0416095 
15.9578 68.5705 -0.0448753 
19.2738 68.3141 -0.0486316 
22.7656 68.0777 -0.0481363 
25.9096 68.1132 -0.0384973 
28.1447 68.4085 -0.0250021 
29.5431 68.7372 -0.0167822 
30.492 68.978 -0.00939133 
30.7948 69.0846 -0.000238198 
30.5854 69.0408 0.00581686 
30.0422 68.8739 0.00989891 
29.2749 68.6138 0.0127302 
28.3504 68.2795 0.0148473 
27.3012 67.8774 0.016771 
26.1239 67.4026 0.0190195 
24.7804 66.8505 0.0219164 
23.2564 66.2558 0.0234047 
21.6897 65.7355 0.0228297 
20.1324 65.3739 0.0221389 
18.576 65.2395 0.021881 
p		#cnt 8
1
30
1800 0 248
1792.31 72.4548 249
1784.62 144.91 250
1787.98 218.987 251
1801.66 293.178 252
1815.97 366.729 253
1833.55 439.914 254
1847.29 513.117 255
1860.04 586.465 256
1873.55 660.158 257
1883.59 735.048 258
1890.62 810.721 259
1890.8 886.748 260
1880.52 961.871 261
1867.09 1035.83 262
1852.34 1108.83 263
1835.28 1180.69 264
1815.42 1251.27 265
1793.47 1320.76 266
1769.33 1389.36 267
1742.45 1456.91 268
1712.44 1523.13 269
1679.59 1588 270
1644.55 1651.74 271
1608.11 1714.72 272
1571.01 1777.32 273
1533.84 1839.92 274
1497.96 1903.27 275
1467.61 1969.48 276
1446.15 2039.37 277
1431.23 2111.56 278
-7.68898 72.4548 0 
-7.68898 72.4548 -0.0877578 
3.3548 74.0777 -0.108197 
10.8054 73.6918 -0.0893199 
16.5463 73.2637 -0.065101 
20.7355 72.7418 -0.0508472 
24.4337 72.4727 -0.0499925 
28.2407 72.2454 -0.052975 
32.3674 71.9592 -0.0583161 
36.8475 71.8648 -0.0584199 
40.7077 71.941 -0.039363 
41.9568 72.1956 0.0134702 
39.1065 72.0813 0.048983 
35.6856 71.757 0.0410115 
33.1114 71.4392 0.0289498 
31.383 71.1483 0.0189715 
30.2993 70.9099 0.0117478 
29.6837 70.7358 0.005749 
29.4527 70.629 0.00203428 
29.3272 70.5523 0.0025373 
29.0717 70.4101 0.00581178 
28.5568 70.1264 0.0104566 
27.7395 69.6621 0.0153272 
26.6349 69.0197 0.0196463 
25.2894 68.2319 0.023015 
23.79 67.3629 0.0239588 
22.288 66.5423 0.0230825 
20.7769 65.8799 0.0222066 
19.2363 65.4378 0.021837 
17.6486 65.1442 0.0219453 
p		#cnt 9
1
30
1900 0 279
1899.66 83.6308 280
1899.32 167.262 281
1904.44 250.191 282
1921.59 331.713 283
1942.31 412.849 284
1963.34 493.6 285
1976.86 575.549 286
1980.98 658.039 287
1974.16 740.278 288
1956.99 821.338 289
1932.89 901.093 290
1906.83 980.436 291
1883 1060.4 292
1863.03 1141.32 293
1847.28 1223.19 294
1834.23 1305.66 295
1823.74 1388.59 296
1819.23 1472.1 297
1822.08 1555.68 298
1833.1 1638.61 299
1853.42 1719.8 300
1885.87 1797.09 301
1933.54 1866.47 302
1996.77 1923.01 303
2072.98 1962.47 304
2155.75 1989.08 305
2241.67 2007.53 306
2327.93 2026.72 307
2412.42 2052.92 308
2497.4 2078.98 309
-0.339224 83.6308 0 
-0.339224 83.6308 -0.0289708 
5.1197 82.9292 -0.0798337 
13.817 81.6799 -0.126138 
24.9999 80.0294 -0.138879 
35.5928 78.3269 -0.112128 
43.0477 77.3833 -0.0705124 
47.3139 76.9563 -0.0309561 
48.1466 76.6213 0.0111336 
45.8841 75.8672 0.0426624 
41.9378 74.6476 0.0516156 
38.036 73.4211 0.0458888 
34.6895 72.4603 0.0366308 
32.2125 71.8312 0.0245073 
30.6494 71.4893 0.0146871 
29.6733 71.3068 0.0098634 
29.0994 71.2237 0.00229786 
29.3801 71.243 -0.00834039 
30.3841 71.2243 -0.0150521 
31.7904 71.0652 -0.0182399 
33.3041 70.7199 -0.0184128 
34.6677 70.1797 -0.0162719 
35.6934 69.502 -0.0128276 
36.329 68.8133 -0.00940308 
36.6638 68.1884 -0.00751012 
36.8774 67.5533 -0.0084676 
37.0835 66.6571 -0.0131246 
37.4408 65.1875 -0.0217716 
38.1576 63.0836 -0.026546 
38.9013 60.8791 -0.0260044 
p		#cnt 10
1
30
2000 0 310
1989.53 71.1922 311
1979.06 142.384 312
1979.03 215.432 313
1987.51 288.572 314
1995 361.769 315
2002.53 435.036 316
2007.87 508.193 317
2008.78 581.151 318
2005.74 653.807 319
1998.81 726.013 320
1988.87 797.774 321
1977.63 869.308 322
1966.91 940.829 323
1957.15 1012.55 324
1948.91 1084.49 325
1943.13 1156.7 326
1940.92 1229.19 327
1943.52 1301.85 328
1952.17 1374.34 329
1967.92 1446.01 330
1991.86 1515.79 331
2021.43 1583.29 332
2058.02 1647.32 333
2100.78 1707.56 334
2146.62 1765.8 335
2191.87 1824.76 336
2238.86 1882.93 337
2289.73 1938.39 338
2348.01 1986.87 339
2414.64 2023.93 340
-10.47 71.1922 0 
-10.47 71.1922 -0.0806061 
-0.0280304 73.048 -0.119537 
9.24967 73.3122 -0.133762 
19.1678 73.8061 -0.136907 
28.8369 74.2518 -0.126632 
37.2276 74.7668 -0.101884 
43.3883 75.434 -0.0689056 
47.0521 76.0331 -0.032321 
48.0012 76.3745 0.0039858 
46.665 76.382 0.0307289 
43.8958 76.143 0.0434543 
40.5633 75.7936 0.049908 
36.7401 75.4656 0.0552778 
32.726 75.2177 0.055072 
28.9039 75.1013 0.0498431 
25.6139 75.137 0.0403207 
23.1391 75.297 0.0274694 
21.683 75.4871 0.0125438 
21.3367 75.551 -0.00287662 
22.0379 75.3041 -0.0168333 
23.5634 74.6619 -0.0274001 
25.5419 73.5994 -0.03233 
27.5391 72.2664 -0.032216 
29.412 70.8661 -0.0310432 
31.2634 69.5145 -0.0308447 
33.1075 68.0971 -0.0314618 
34.9058 66.529 -0.0317788 
36.4452 64.7664 -0.0291863 
37.5103 62.9588 -0.0267007 
p		#cnt 11
1
30
2100 0 341
2100.06 72.6355 342
2100.13 145.271 343
2100.32 217.91 344
2100.09 290.575 345
2098.76 363.224 346
2096.8 435.854 347
2094.4 508.466 348
2091.46 581.059 349
2087.9 653.633 350
2083.62 726.174 351
2078.47 798.665 352
2072.27 871.08 353
2064.84 943.382 354
2056.06 1015.53 355
2046.26 1087.57 356
2035.82 1159.5 357
2025.62 1231.42 358
2017.24 1303.47 359
2013.27 1375.78 360
2017.16 1447.98 361
2032.21 1518.66 362
2061.2 1585.15 363
2099.18 1647.25 364
2144.38 1704.67 365
2194.93 1757.91 366
2246.51 1810.22 367
2297.42 1863.46 368
2347.27 1917.7 369
2395.76 1973.16 370
2443.43 2029.41 371
0.0649243 72.6355 0 
0.0649243 72.6355 -0.000847996 
0.193275 72.6391 -0.00190905 
0.376796 72.642 -0.00317542 
0.658867 72.6501 -0.00461763 
1.05085 72.6647 -0.0062019 
1.56215 72.687 -0.00790584 
2.20058 72.7204 -0.00970842 
2.97227 72.7683 -0.011585 
3.88124 72.8352 -0.0135078 
4.92916 72.9268 -0.0154442 
6.11484 73.0497 -0.0173562 
7.43373 73.2115 -0.0191991 
8.87752 73.4186 -0.0209231 
10.4364 73.6673 -0.0224832 
12.0971 73.9495 -0.0238457 
13.8472 74.2434 -0.0249998 
15.6778 74.5057 -0.025978 
17.5847 74.6628 -0.0268857 
19.5633 74.6122 -0.0279323 
21.5981 74.2412 -0.0294418 
23.6301 73.4266 -0.0307861 
25.6113 72.2948 -0.0320742 
27.5527 70.8692 -0.0339277 
29.4186 69.2207 -0.032955 
31.1112 67.6519 -0.0303451 
32.7507 66.1823 -0.0296701 
34.4005 64.7603 -0.0294299 
36.0636 63.398 -0.0289375 
37.7196 62.0765 -0.0286558 
p		#cnt 12
1
30
2200 0 372
2193.48 67.3975 373
2186.96 134.795 374
2181.54 202.318 375
2177.34 269.946 376
2173.6 337.619 377
2170.73 405.356 378
2168.73 473.146 379
2167.54 540.979 380
2167.06 608.839 381
2167.23 676.723 382
2167.97 744.625 383
2169.21 812.543 384
2170.88 880.479 385
2172.96 948.435 386
2174.89 1016.4 387
2176.64 1084.39 388
2178.17 1152.42 389
2179.58 1220.49 390
2181.1 1288.64 391
2183.11 1356.84 392
2186.53 1425.08 393
2190.65 1493.26 394
2197.05 1561.3 395
2207.33 1628.93 396
2223.85 1695.4 397
2249.78 1759 398
2285.94 1817.68 399
2323.97 1875.13 400
2359.84 1933.65 401
2393.69 1993.15 402
-6.51755 67.3975 0 
-6.51755 67.3975 -0.00841078 
-5.41999 67.5227 -0.0152928 
-4.19614 67.6307 -0.0207654 
-2.6456 67.7616 -0.0249593 
-0.851227 67.895 -0.027957 
1.11125 68.0195 -0.0299011 
3.1758 68.1281 -0.0309446 
5.28627 68.2182 -0.0312356 
7.3964 68.2882 -0.0309154 
9.46919 68.3385 -0.0301194 
11.4765 68.3709 -0.0289735 
13.3985 68.3875 -0.0275949 
15.2231 68.3902 -0.0260947 
16.9436 68.3944 -0.0245237 
18.5551 68.4007 -0.0228685 
20.0514 68.4097 -0.0211086 
21.425 68.4186 -0.0192324 
22.6688 68.4231 -0.0172663 
23.7794 68.418 -0.015304 
24.7633 68.3926 -0.0135799 
25.6448 68.3603 -0.0123526 
26.4674 68.3025 -0.0119639 
27.3063 68.1952 -0.0130919 
28.288 67.9762 -0.0168302 
29.5991 67.4823 -0.0248604 
31.3076 66.5093 -0.0305438 
33.1059 65.4067 -0.0304921 
34.8964 64.3886 -0.0294626 
36.6533 63.4623 -0.0288153 
p		#cnt 13
1
30
2300 0 403
2310.02 86.1919 404
2320.03 172.384 405
2326.72 258.873 406
2325.46 345.79 407
2312.59 432.163 408
2292.54 517.259 409
2275.28 602.429 410
2271.98 688.317 411
2290.16 771.896 412
2326.08 850.224 413
2368.95 925.417 414
2403.55 1004.4 415
2411.32 1090.57 416
2383.1 1172.89 417
2336.84 1247.43 418
2293.6 1323.16 419
2273.25 1407.07 420
2280.01 1492.85 421
2308.18 1574.47 422
2344.29 1653.46 423
2374.52 1735.58 424
2399.35 1819.6 425
2427.43 1902.33 426
2470.36 1978.27 427
2535.91 2036.42 428
2619.08 2067.3 429
2708.64 2078.04 430
2799.64 2082.97 431
2888.52 2104.87 432
2972.78 2143.13 433
10.0152 86.1919 0 
10.0152 86.1919 0.0189988 
6.68905 86.489 0.0394184 
2.4081 86.5936 0.0584702 
-3.2276 86.0804 0.0692673 
-9.12519 85.0669 0.064886 
-13.8866 84.331 0.0433614 
-16.2428 84.2614 0.0102681 
-15.6872 84.1001 -0.022492 
-13.0249 82.9404 -0.0415189 
-9.83828 81.2494 -0.0375838 
-7.47388 80.2326 -0.0226926 
-5.96678 80.0874 -0.0136398 
-5.15157 80.3543 -0.00479541 
-5.18001 80.3309 0.00446329 
-5.65134 80.0598 0.00690994 
-6.1393 79.9384 0.00406422 
-6.2667 79.9421 -0.00126881 
-5.94692 79.8264 -0.00635241 
-5.31283 79.5361 -0.00920851 
-4.46427 79.2384 -0.0117302 
-3.31051 78.9199 -0.0156916 
-1.82929 78.4441 -0.0199305 
-0.143835 77.5371 -0.0238528 
1.37193 75.9104 -0.0266264 
2.26925 73.6768 -0.0271955 
2.61146 71.3366 -0.0247124 
2.76323 69.3346 -0.0187741 
3.11861 67.9595 -0.0128637 
3.56191 66.9937 -0.0107927 
p		#cnt 14
1
30
2400 0 434
2396.09 78.7702 435
2392.19 157.54 436
2388.53 236.389 437
2385.35 315.371 438
2384.81 394.709 439
2387.26 474.384 440
2391.6 554.329 441
2397.02 634.581 442
2404.36 715.041 443
2410.73 795.401 444
2419.14 875.519 445
2430.76 955.102 446
2443 1034.54 447
2446.83 1114.46 448
2439.06 1194.36 449
2422.3 1273.61 450
2402.57 1352.72 451
2382.08 1431.68 452
2368.42 1512.02 453
2369.23 1593.2 454
2388.32 1671.52 455
2414.82 1747.15 456
2449.98 1818.79 457
2498.26 1882.67 458
2561.58 1932.63 459
2636.51 1964.79 460
2715.79 1986.34 461
2794.74 2010.53 462
2869.47 2046.84 463
2942.02 2089.28 464
-3.90733 78.7702 0 
-3.90733 78.7702 -0.00207719 
-3.6535 78.8482 -0.00148193 
-3.64474 78.8814 0.00161322 
-3.95325 78.9135 0.00630477 
-4.6469 78.974 0.0110096 
-5.66864 79.0759 0.0143088 
-6.86987 79.2086 0.0153062 
-8.03412 79.3656 0.0131754 
-8.89131 79.4762 0.0077704 
-9.18501 79.5417 -0.000960864 
-8.61805 79.4965 -0.0139822 
-7.1428 79.339 -0.0197003 
-5.80445 79.3199 -0.0127997 
-5.13843 79.3897 -0.00434395 
-5.03957 79.4104 0.00137395 
-5.28079 79.3507 0.00423709 
-5.63305 79.2607 0.00419126 
-5.8711 79.2205 0.00125528 
-5.75954 79.2187 -0.00445589 
-5.18486 79.0742 -0.00962623 
-4.33731 78.7758 -0.01273 
-3.27234 78.2652 -0.0174883 
-1.93461 77.2905 -0.0237288 
-0.583697 75.6596 -0.0283913 
0.424041 73.48 -0.0298565 
1.10547 71.2174 -0.0268799 
1.70974 69.3848 -0.0190774 
2.29167 68.2276 -0.0137412 
2.88428 67.2506 -0.0135251 
p		#cnt 15
1
30
2500 0 465
2500.08 66.0184 466
2500.16 132.037 467
2501.95 198.308 468
2503.16 264.568 469
2504.36 330.915 470
2506.41 397.536 471
2510.13 464.763 472
2513.85 532.543 473
2518.08 600.867 474
2519.22 669.256 475
2520.31 738.22 476
2519.59 807.759 477
2515.23 877.06 478
2512.64 946.537 479
2516.65 1016.78 480
2527.49 1086.65 481
2540.38 1156.08 482
2557.08 1224.92 483
2575.47 1293.61 484
2593.54 1362.56 485
2605.58 1432.78 486
2622.78 1501.83 487
2644.54 1568.35 488
2667.63 1634.22 489
2691.26 1700.2 490
2715.21 1766.35 491
2740.29 1832.26 492
2767.9 1897.2 493
2803.4 1957.76 494
2848.42 2010.27 495
0.0815051 66.0184 0 
0.0815051 66.0184 -0.013792 
1.78369 66.271 -0.0221683 
3.36032 66.4073 -0.0243871 
4.85965 66.5416 -0.019805 
5.88785 66.6542 -0.0106596 
6.3169 66.7629 -0.00279334 
6.4036 66.8892 -0.000615565 
6.57508 67.011 -0.00547331 
7.19838 67.1379 -0.0120429 
8.11688 67.2684 -0.0137022 
8.89219 67.419 -0.00681572 
8.68224 67.5399 0.0160876 
6.8616 67.6279 0.0298659 
5.0194 67.8694 0.0224035 
3.76095 68.1532 0.0145315 
2.92838 68.3613 0.0106349 
2.23911 68.5799 0.00995791 
